Accession,Pangolin,Length,State,Collection_Date,Year,Month,Day,Country
ON957328,BA.2.76,29848,AL,2022-06-23,2022,6,23,USA
ON957337,BF.10,29844,AL,2022-06-23,2022,6,23,USA
ON957377,BA.4.2,29824,AL,2022-06-23,2022,6,23,USA
ON957583,BF.1,29817,AL,2022-06-23,2022,6,23,USA
ON957671,BA.2.3,29850,AL,2022-06-24,2022,6,24,USA
ON957681,BA.2.38,29847,AL,2022-06-24,2022,6,24,USA
ON957772,BA.2.56,29850,AL,2022-06-24,2022,6,24,USA
ON958059,BA.2.13.1,29848,AL,2022-06-25,2022,6,25,USA
ON958837,BA.5.1.30,29844,AL,2022-06-28,2022,6,28,USA
ON916937,,29694,AL,2022-06-19,2022,6,19,USA
ON925930,AY.25,29836,AL,2021-11-19,2021,11,19,USA
ON925949,AY.39.1,29851,AL,2021-11-22,2021,11,22,USA
ON925951,AY.103,29855,AL,2021-11-23,2021,11,23,USA
ON925962,AY.64,29836,AL,2021-11-29,2021,11,29,USA
ON925972,AY.39.1,29846,AL,2021-12-01,2021,12,1,USA
ON925973,AY.103,29839,AL,2021-12-02,2021,12,2,USA
ON925974,AY.100,29839,AL,2021-12-02,2021,12,2,USA
ON925977,AY.44,29836,AL,2021-12-03,2021,12,3,USA
ON892146,BG.5,29848,AL,2022-06-20,2022,6,20,USA
ON895433,BA.2.9,29727,AL,2022-06-15,2022,6,15,USA
ON898673,BA.2.34,29816,AL,2022-06-16,2022,6,16,USA
ON898769,BA.2.13,29834,AL,2022-06-16,2022,6,16,USA
ON898943,BG.3,29850,AL,2022-06-17,2022,6,17,USA
ON899100,BE.1.1,29844,AL,2022-06-17,2022,6,17,USA
ON899437,BA.5.1.2,29842,AL,2022-06-19,2022,6,19,USA
ON899538,BA.5,29829,AL,2022-06-19,2022,6,19,USA
ON899606,BA.2.72,29848,AL,2022-06-19,2022,6,19,USA
ON861389,BA.5.3,29833,AL,2022-06-15,2022,6,15,USA
ON852690,BA.2.12,29850,AL,2022-06-11,2022,6,11,USA
ON836196,BA.5.1.35,29844,AL,2022-06-08,2022,6,8,USA
ON830119,BA.5.8,29718,AL,2022-06-05,2022,6,5,USA
ON780443,BA.2.21,29850,AL,2022-06-05,2022,6,5,USA
ON780612,BA.2.42,29850,AL,2022-06-05,2022,6,5,USA
ON781037,BA.4.4,29833,AL,2022-06-05,2022,6,5,USA
ON764862,BA.2.1,29817,AL,2022-06-01,2022,6,1,USA
ON764875,BA.2.40.1,29850,AL,2022-06-01,2022,6,1,USA
ON764876,BA.2.36,29850,AL,2022-06-01,2022,6,1,USA
ON765624,BA.2.81,29848,AL,2022-06-03,2022,6,3,USA
ON765685,BA.2.3.4,29850,AL,2022-06-03,2022,6,3,USA
ON765752,XAM,29815,AL,2022-06-03,2022,6,3,USA
ON766315,BA.2.3.6,29850,AL,2022-06-04,2022,6,4,USA
ON742167,BA.2.21,29850,AL,2022-05-31,2022,5,31,USA
ON742236,BA.2.1,29850,AL,2022-05-31,2022,5,31,USA
ON726480,BE.3,29687,AL,2022-05-22,2022,5,22,USA
ON717720,BG.5,29848,AL,2022-05-27,2022,5,27,USA
ON717905,XAC,29824,AL,2022-05-27,2022,5,27,USA
ON718096,BA.4,29835,AL,2022-05-27,2022,5,27,USA
ON718286,BA.2.8,29848,AL,2022-05-28,2022,5,28,USA
ON718519,BF.1.1,29842,AL,2022-05-28,2022,5,28,USA
ON718908,BA.2.71,29850,AL,2022-05-28,2022,5,28,USA
ON719344,BA.5.3,29844,AL,2022-05-29,2022,5,29,USA
ON720033,BA.2.48,29850,AL,2022-05-31,2022,5,31,USA
ON694912,BA.2.55,29848,AL,2022-05-25,2022,5,25,USA
ON695604,BA.2.38,29848,AL,2022-05-25,2022,5,25,USA
ON653666,BA.2.31,29816,AL,2022-05-17,2022,5,17,USA
ON654060,XAM,29847,AL,2022-05-18,2022,5,18,USA
ON654370,BA.2.18,29848,AL,2022-05-18,2022,5,18,USA
ON655331,BA.2.23.1,29836,AL,2022-05-21,2022,5,21,USA
ON610896,BA.2.13,29848,AL,2022-05-10,2022,5,10,USA
ON611177,BA.2.23,29848,AL,2022-05-11,2022,5,11,USA
ON611353,BA.2.60,29850,AL,2022-05-11,2022,5,11,USA
ON569935,BA.2.7,29724,AL,2022-05-04,2022,5,4,USA
ON549253,BA.2.37,29724,AL,2022-05-02,2022,5,2,USA
ON532421,BA.1.1.10,29770,AL,2022-03-13,2022,3,13,USA
ON520237,BA.2.3.17,29850,AL,2022-05-03,2022,5,3,USA
ON498980,BA.5.2.1,29687,AL,2022-04-29,2022,4,29,USA
ON449966,BA.2.12,29631,AL,2022-04-22,2022,4,22,USA
ON422987,BA.2.3.4,29850,AL,2022-04-24,2022,4,24,USA
ON276562,BA.1.1,29752,AL,2022-01-08,2022,1,8,USA
ON250186,BA.2.37,29724,AL,2022-03-29,2022,3,29,USA
ON234833,BA.2.32,29724,AL,2022-03-26,2022,3,26,USA
ON234902,BA.2.10,29724,AL,2022-03-26,2022,3,26,USA
ON191481,BA.1.1.18,29770,AL,2022-02-23,2022,2,23,USA
ON191484,BA.1,29770,AL,2022-02-24,2022,2,24,USA
ON191485,BA.1.1,29770,AL,2022-02-28,2022,2,28,USA
ON191486,BA.1.15,29770,AL,2022-02-28,2022,2,28,USA
ON153056,BA.1.1.1,29781,AL,2022-03-03,2022,3,3,USA
ON145302,BA.2.3,29769,AL,2022-03-23,2022,3,23,USA
ON110374,B.1.2,29823,AL,2020-09-24,2020,9,24,USA
ON110378,B.1.2,29823,AL,2020-10-05,2020,10,5,USA
ON110381,B.1.596,29831,AL,2020-10-19,2020,10,19,USA
ON110391,B.1.2,29824,AL,2020,2020,1,1,USA
ON110403,B.1.2,29827,AL,2020-12-03,2020,12,3,USA
ON110410,B.1.2,29809,AL,2021-01-11,2021,1,11,USA
ON110417,B.1.234,29807,AL,2021-01-11,2021,1,11,USA
OM944161,BA.1.20,29820,AL,2022-02-21,2022,2,21,USA
OM945207,BA.1.18,29873,AL,2022-02-24,2022,2,24,USA
OM955132,BA.1.1.18,29770,AL,2021-12-27,2021,12,27,USA
OM955136,BA.1.1,29770,AL,2021-12-30,2021,12,30,USA
OM955137,BA.1,29770,AL,2022-01-03,2022,1,3,USA
OM955138,BA.1.15,29770,AL,2022-01-03,2022,1,3,USA
OM955140,AY.3,29787,AL,2022-01-04,2022,1,4,USA
OM936214,BA.1.15.2,29873,AL,2022-02-22,2022,2,22,USA
OM901537,BA.2,29764,AL,2022-02-21,2022,2,21,USA
OM878564,BA.1.1.10,29795,AL,2022-02-15,2022,2,15,USA
OM871016,BA.1.1.18,29653,AL,2022-01-29,2022,1,29,USA
OM871063,BA.1.17,29596,AL,2022-01-30,2022,1,30,USA
OM871998,BA.1.17.2,29750,AL,2022-02-10,2022,2,10,USA
OM874042,BA.2.3,29598,AL,2022-02-17,2022,2,17,USA
OM819651,BA.1.1.8,29792,AL,2022-02-08,2022,2,8,USA
OM787932,BA.1.1.14,29653,AL,2022-02-08,2022,2,8,USA
OM788191,BA.2.10,29728,AL,2022-02-08,2022,2,8,USA
OM667138,BA.1.18,29747,AL,2022-01-27,2022,1,27,USA
OM638628,AY.39.1,29784,AL,2022-01-12,2022,1,12,USA
OM639081,BA.1.1.2,29747,AL,2022-01-23,2022,1,23,USA
OM644731,BA.1.15.2,29792,AL,2022-01-30,2022,1,30,USA
OM620034,BA.1.20,29785,AL,2022-01-28,2022,1,28,USA
OM563832,BA.1.1.7,29791,AL,2022-01-22,2022,1,22,USA
OM518638,BA.1.17.2,29794,AL,2022-01-17,2022,1,17,USA
OM492948,BA.2.10,29779,AL,2022-01-11,2022,1,11,USA
OM476134,AY.25,29810,AL,2022-01-05,2022,1,5,USA
OM449130,AY.39,29816,AL,2022-01-04,2022,1,4,USA
OM450695,BA.1.1.8,29793,AL,2022-01-16,2022,1,16,USA
OM370325,AY.119.2,29816,AL,2022-01-05,2022,1,5,USA
OM389703,AY.3,29836,AL,2021-11-09,2021,11,9,USA
OM389774,AY.107,29836,AL,2021-11-17,2021,11,17,USA
OM353041,BA.1.15,29802,AL,2021-12-30,2021,12,30,USA
OM353315,BA.1.17.2,29799,AL,2021-12-30,2021,12,30,USA
OM353324,BA.1,29799,AL,2021-12-30,2021,12,30,USA
OM353689,BA.1.17,29808,AL,2021-12-30,2021,12,30,USA
OM353694,BA.1.18,29754,AL,2021-12-30,2021,12,30,USA
OM342123,BA.1.1.14,29752,AL,2022-01-07,2022,1,7,USA
OM328727,AY.3,29828,AL,2021-12-22,2021,12,22,USA
OM332122,BA.1.1.1,29782,AL,2021-12-29,2021,12,29,USA
OM332490,BA.1.1.2,29790,AL,2021-12-29,2021,12,29,USA
OM332840,AY.4,29811,AL,2021-12-29,2021,12,29,USA
OM333027,BA.1.20,29793,AL,2021-12-29,2021,12,29,USA
OM333113,B.1.1,29801,AL,2021-12-29,2021,12,29,USA
OM335661,BA.1.1.14,29799,AL,2021-12-30,2021,12,30,USA
OM291151,BA.1.14,29792,AL,2021-12-29,2021,12,29,USA
OM258907,AY.119,29822,AL,2021-12-06,2021,12,6,USA
OM258945,AY.25.1,29840,AL,2021-12-07,2021,12,7,USA
OM261201,AY.39,29816,AL,2021-12-27,2021,12,27,USA
OM171420,AY.26,29846,AL,2021-12-23,2021,12,23,USA
OM171480,AY.34,29848,AL,2021-12-24,2021,12,24,USA
OM172777,AY.25,29809,AL,2021-12-21,2021,12,21,USA
OM149918,AY.47,29845,AL,2021-12-17,2021,12,17,USA
OM149957,AY.126,29812,AL,2021-12-19,2021,12,19,USA
OM096674,AY.122.4,29816,AL,2021-12-18,2021,12,18,USA
OM098915,AY.3.3,29816,AL,2021-12-19,2021,12,19,USA
OM055656,AY.100,29840,AL,2021-11-27,2021,11,27,USA
OM055657,AY.25.1,29812,AL,2021-11-27,2021,11,27,USA
OM055660,AY.122,29845,AL,2021-11-27,2021,11,27,USA
OM057144,AY.122,29812,AL,2021-12-09,2021,12,9,USA
OM057148,AY.105,29812,AL,2021-12-09,2021,12,9,USA
OM057153,AY.120,29800,AL,2021-12-09,2021,12,9,USA
OM057188,AY.118,29800,AL,2021-12-10,2021,12,10,USA
OM057201,AY.5.3,29800,AL,2021-12-11,2021,12,11,USA
OM057262,AY.43,29812,AL,2021-12-13,2021,12,13,USA
OM043243,AY.5,29767,AL,2021-12-15,2021,12,15,USA
OL967702,AY.39,29816,AL,2021-11-29,2021,11,29,USA
OL967068,B.1.596,29830,AL,2020-11-04,2020,11,4,USA
OL967234,B.1.2,29830,AL,2020-11-17,2020,11,17,USA
OL986409,AY.113,29812,AL,2021-12-06,2021,12,6,USA
OL986416,AY.64,29800,AL,2021-12-06,2021,12,6,USA
OL921653,AY.4,29810,AL,2021-11-10,2021,11,10,USA
OL922262,AY.119,29816,AL,2021-11-11,2021,11,11,USA
OL930032,AY.120.1,29816,AL,2021-11-17,2021,11,17,USA
OL945324,AY.44,29808,AL,2021-11-26,2021,11,26,USA
OL957357,AY.3.1,29787,AL,2021-11-26,2021,11,26,USA
OL957365,AY.118,29787,AL,2021-11-20,2021,11,20,USA
OL957380,AY.127,29787,AL,2021-11-24,2021,11,24,USA
OL887256,B.1.617.2,29810,AL,2021-11-17,2021,11,17,USA
OL856794,AY.3.1,29845,AL,2021-12-02,2021,12,2,USA
OL864494,AY.46.4,29858,AL,2021-12-02,2021,12,2,USA
OL832679,AY.75,29661,AL,2021-11-16,2021,11,16,USA
OL823249,AY.47,29845,AL,2021-11-29,2021,11,29,USA
OL823266,AY.113,29847,AL,2021-11-29,2021,11,29,USA
OL776034,AY.26,29813,AL,2021-11-10,2021,11,10,USA
OL710622,AY.5,29810,AL,2021-11-16,2021,11,16,USA
OL697330,AY.39.1,29787,AL,2021-08-31,2021,8,31,USA
OL697331,AY.26,29787,AL,2021-09-02,2021,9,2,USA
OL697332,AY.3,29787,AL,2021-09-03,2021,9,3,USA
OL697333,AY.103,29787,AL,2021-09-05,2021,9,5,USA
OL697334,AY.39.1,29787,AL,2021-09-05,2021,9,5,USA
OL697358,AY.107,29787,AL,2021-09-29,2021,9,29,USA
OL697362,AY.54,29787,AL,2021-09-25,2021,9,25,USA
OL697363,AY.44,29787,AL,2021-09-25,2021,9,25,USA
OL697364,AY.14,29787,AL,2021-09-26,2021,9,26,USA
OL697370,AY.25,29787,AL,2021-10-03,2021,10,3,USA
OL697371,AY.3,29787,AL,2021-10-01,2021,10,1,USA
OL697372,AY.44,29787,AL,2021-10-01,2021,10,1,USA
OL697374,AY.3.1,29787,AL,2021-10-04,2021,10,4,USA
OL697375,AY.100,29787,AL,2021-10-04,2021,10,4,USA
OL697376,AY.103,29787,AL,2021-10-04,2021,10,4,USA
OL697381,AY.26,29787,AL,2021-10-05,2021,10,5,USA
OL697382,AY.39.1,29787,AL,2021-10-05,2021,10,5,USA
OL679316,B.1.617.2,29793,AL,2021-09-11,2021,9,11,USA
OL365102,B.1.1.7,29884,AL,2021-03-30,2021,3,30,USA
OL365114,B.1.1.7,29884,AL,2021-04-28,2021,4,28,USA
OL373876,B.1.1.7,29781,AL,2021-09-05,2021,9,5,USA
OK617563,AY.25.1,29822,AL,2021-09-22,2021,9,22,USA
OK621947,AY.25,29829,AL,2021-09-18,2021,9,18,USA
OK624348,B.1.617.2,29793,AL,2021-08-31,2021,8,31,USA
OK511590,B.1.526,29747,AL,2021-06-10,2021,6,10,USA
OK409085,B.1.1.7,29810,AL,2021-08-27,2021,8,27,USA
OK410081,AY.25,29839,AL,2021-08-31,2021,8,31,USA
OK410826,P.1,29821,AL,2021-08-24,2021,8,24,USA
OK334447,P.1.7,29795,AL,2021-08-29,2021,8,29,USA
OK319642,P.1.17,29819,AL,2021-07-22,2021,7,22,USA
OK321080,B.1.617.2,29829,AL,2021-07-21,2021,7,21,USA
OK224571,AY.26,29814,AL,2021-08-30,2021,8,30,USA
OK192111,B.1.429,29831,AL,2021-03-24,2021,3,24,USA
OK193270,B.1.2,29821,AL,2021-03-24,2021,3,24,USA
OK187518,B.1.1.519,29800,AL,2021-05-26,2021,5,26,USA
OK187539,B.1.1.7,29830,AL,2021-06-02,2021,6,2,USA
OK187650,B.1.1.7,29841,AL,2021-05-28,2021,5,28,USA
OK187754,B.1.1.519,29849,AL,2021-06-02,2021,6,2,USA
OK187888,B.1.582,29819,AL,2021-01-20,2021,1,20,USA
OK121323,B.1.1.7,29761,AL,2021-07-22,2021,7,22,USA
OK079845,AY.3,29830,AL,2021-08-04,2021,8,4,USA
OK080887,B.1.637,29823,AL,2021-08-05,2021,8,5,USA
OK081008,P.1.17,29831,AL,2021-08-05,2021,8,5,USA
OK023952,B.1.637,29821,AL,2021-07-27,2021,7,27,USA
OK028948,P.1,29831,AL,2021-07-30,2021,7,30,USA
MZ969789,AY.44,29768,AL,2021-07-30,2021,7,30,USA
MZ822438,AY.35,29793,AL,2021-07-16,2021,7,16,USA
MZ729067,B.1.617.2,29829,AL,2021-06-27,2021,6,27,USA
MZ717740,B.1.637,29769,AL,2021-06-03,2021,6,3,USA
MZ717742,P.1.13,29777,AL,2021-06-08,2021,6,8,USA
MZ717769,P.1,29777,AL,2021-06-24,2021,6,24,USA
MZ694534,Q.3,29763,AL,2021-07-08,2021,7,8,USA
MZ574419,B.1.621.1,29799,AL,2021-07-10,2021,7,10,USA
MZ567277,B.1.621.1,29799,AL,2021-06-29,2021,6,29,USA
MZ558265,P.1,29795,AL,2021-05-28,2021,5,28,USA
MZ558275,B.1,29786,AL,2021-06-06,2021,6,6,USA
MZ558277,C.37,29770,AL,2021-06-06,2021,6,6,USA
MZ558291,B.1.621,29799,AL,2021-06-19,2021,6,19,USA
MZ512330,C.37,29770,AL,2021-04-29,2021,4,29,USA
MZ512332,B.1.2,29797,AL,2021-05-02,2021,5,2,USA
MZ512333,B.1.2,29800,AL,2021-04-30,2021,4,30,USA
MZ512335,B.1.526,29790,AL,2021-04-30,2021,4,30,USA
MZ512339,C.37,29770,AL,2021-05-05,2021,5,5,USA
MZ512344,B.1,29800,AL,2021-05-07,2021,5,7,USA
MZ512378,P.1.10,29795,AL,2021-05-16,2021,5,16,USA
MZ501381,B.1.427,29800,AL,2021-03-30,2021,3,30,USA
MZ501382,B.1.351.3,29782,AL,2021-03-30,2021,3,30,USA
MZ501386,B.1.526,29769,AL,2021-03-31,2021,3,31,USA
MZ501398,B.1.637,29787,AL,2021-04-06,2021,4,6,USA
MZ501406,B.1.1.306,29800,AL,2021-04-09,2021,4,9,USA
MZ501408,B.1.525,29776,AL,2021-04-13,2021,4,13,USA
MZ501415,R.1,29799,AL,2021-04-13,2021,4,13,USA
MZ501425,P.1,29791,AL,2021-04-15,2021,4,15,USA
MZ501431,Q.3,29781,AL,2021-04-16,2021,4,16,USA
MZ501433,B.1.1.519,29800,AL,2021-04-16,2021,4,16,USA
MZ462165,C.37,29770,AL,2021-03-20,2021,3,20,USA
MZ462943,B.1.637,29787,AL,2021-03-30,2021,3,30,USA
MZ462945,B.1.1.519,29800,AL,2021-03-30,2021,3,30,USA
MZ457007,B.1.1.7,29781,AL,2021-02-25,2021,2,25,USA
MZ449728,P.1.10,29831,AL,2021-06-03,2021,6,3,USA
MZ376288,B.1.526,29891,AL,2021-05-25,2021,5,25,USA
MZ376757,B.1.541,29800,AL,2021-01-08,2021,1,8,USA
MZ349775,B.1.258,29895,AL,2021-05-22,2021,5,22,USA
MZ319961,C.36.3,29880,AL,2021-05-19,2021,5,19,USA
MZ280770,B.1.637,29891,AL,2021-05-05,2021,5,5,USA
MZ257501,P.2,29894,AL,2021-03-14,2021,3,14,USA
MZ259006,B.1.526,29889,AL,2021-02-25,2021,2,25,USA
MZ260195,B.1.243,29896,AL,2021-03-07,2021,3,7,USA
MZ260244,R.1,29858,AL,2021-03-12,2021,3,12,USA
MZ244750,Q.4,29864,AL,2021-05-10,2021,5,10,USA
MZ210634,B.1.429,29901,AL,2021-04-11,2021,4,11,USA
MZ185197,P.1.10,29859,AL,2021-04-21,2021,4,21,USA
MZ185411,B.1.617.2,29879,AL,2021-04-19,2021,4,19,USA
MZ085418,B.1.427,29900,AL,2021-04-07,2021,4,7,USA
MZ022260,P.1,29871,AL,2021-03-29,2021,3,29,USA
MZ024864,P.1.10,29891,AL,2021-03-30,2021,3,30,USA
MW993210,B.1.577,29902,AL,2021-03-13,2021,3,13,USA
MW947503,B.1.243,29782,AL,2021-01-23,2021,1,23,USA
MW947512,B.1.110.3,29781,AL,2021-01-25,2021,1,25,USA
MW947514,B.1.427,29782,AL,2021-01-25,2021,1,25,USA
MW947516,B.1.311,29782,AL,2021-01-25,2021,1,25,USA
MW947519,B.1.1.519,29782,AL,2021-01-26,2021,1,26,USA
MW947524,B.1.568,29782,AL,2021-01-26,2021,1,26,USA
MW947528,B.1.637,29788,AL,2021-01-26,2021,1,26,USA
MW947536,B.1,29764,AL,2021-01-26,2021,1,26,USA
MW947545,B.1.265,29782,AL,2021-01-26,2021,1,26,USA
MW947547,B.1.596,29782,AL,2021-01-26,2021,1,26,USA
MW947556,B.1.544,29782,AL,2021-01-26,2021,1,26,USA
MW947560,B.1.595,29782,AL,2021-01-27,2021,1,27,USA
MW947581,B.1.577,29782,AL,2021-01-27,2021,1,27,USA
MW957985,B.1.234,29784,AL,2020-11-04,2020,11,4,USA
MW957989,B.1.521,29781,AL,2020-11-11,2020,11,11,USA
MW957994,B.1.265,29781,AL,2020-11-18,2020,11,18,USA
MW958009,B.1.521,29781,AL,2020-12-01,2020,12,1,USA
MW958011,B.1.234,29778,AL,2020-12-01,2020,12,1,USA
MW958017,B.1.578,29774,AL,2020-12-02,2020,12,2,USA
MW958019,B.1.110.3,29781,AL,2020-12-03,2020,12,3,USA
MW958023,B.1.2,29781,AL,2021-02-05,2021,2,5,USA
MW958024,B.1.234,29778,AL,2021-02-05,2021,2,5,USA
MW958027,B.1.1.519,29775,AL,2021-02-27,2021,2,27,USA
MW959614,B.1.234,29782,AL,2021-03-30,2021,3,30,USA
MW928134,B.1.382,29782,AL,2020-11-06,2020,11,6,USA
MW928136,B.1.1.441,29780,AL,2020-11-06,2020,11,6,USA
MW928137,B.1.349,29782,AL,2020-11-06,2020,11,6,USA
MW928139,B.1.550,29782,AL,2020-11-06,2020,11,6,USA
MW928143,B.1,29782,AL,2020-11-06,2020,11,6,USA
MW928145,B.1.340,29782,AL,2020-11-06,2020,11,6,USA
MW928148,B.1.409,29782,AL,2020-11-07,2020,11,7,USA
MW928150,B.1.541,29782,AL,2020-11-07,2020,11,7,USA
MW928156,B.1.240,29782,AL,2020-11-09,2020,11,9,USA
MW928160,B.1.569,29782,AL,2020-11-09,2020,11,9,USA
MW928161,B.1.591,29782,AL,2020-11-09,2020,11,9,USA
MW928168,B.1.595,29782,AL,2020-11-10,2020,11,10,USA
MW928205,B.1.568,29782,AL,2020-11-10,2020,11,10,USA
MW928206,B.1.1.304,29782,AL,2020-11-10,2020,11,10,USA
MW928216,B.1.1.186,29782,AL,2020-11-10,2020,11,10,USA
MW928229,B.1.609,29782,AL,2021-02-05,2021,2,5,USA
MW928230,B.1,29782,AL,2021-02-05,2021,2,5,USA
MW928238,B.1.541,29782,AL,2021-02-05,2021,2,5,USA
MW928242,B.1.577,29782,AL,2021-02-05,2021,2,5,USA
MW928247,B.1.429,29782,AL,2021-02-05,2021,2,5,USA
MW928257,B.1.568,29782,AL,2021-02-05,2021,2,5,USA
MW928265,B.1.349,29782,AL,2021-02-06,2021,2,6,USA
MW928301,B.1.311,29782,AL,2021-02-09,2021,2,9,USA
MW928304,B.1.1.207,29782,AL,2021-02-09,2021,2,9,USA
MW928305,B.1.243,29782,AL,2021-02-09,2021,2,9,USA
MW928333,B.1.400,29782,AL,2020-11-24,2020,11,24,USA
MW928341,B.1.509,29782,AL,2020-11-24,2020,11,24,USA
MW928366,B.1.544,29782,AL,2020-11-25,2020,11,25,USA
MW928370,B.1.375,29776,AL,2020-11-25,2020,11,25,USA
MW928379,B.1.3,29775,AL,2020-11-27,2020,11,27,USA
MW928383,B.1.1.207,29782,AL,2020-11-27,2020,11,27,USA
MW928394,B.1.306,29782,AL,2020-11-27,2020,11,27,USA
MW929518,B.1.1.222,29782,AL,2020-11-10,2020,11,10,USA
MW929536,B.1.36.26,29782,AL,2020-11-10,2020,11,10,USA
MW929588,B.1.582,29782,AL,2020-11-11,2020,11,11,USA
MW929633,B.1.541,29782,AL,2020-12-03,2020,12,3,USA
MW929644,B.1.240,29782,AL,2020-12-04,2020,12,4,USA
MW929652,B.1.509,29782,AL,2020-12-03,2020,12,3,USA
MW929656,B.1.400,29782,AL,2020-12-04,2020,12,4,USA
MW929657,B.1.265,29782,AL,2020-12-04,2020,12,4,USA
MW929658,B.1.1.467,29782,AL,2020-12-04,2020,12,4,USA
MW929671,B.1.550,29782,AL,2020-12-04,2020,12,4,USA
MW929673,B.1.1,29782,AL,2020-12-04,2020,12,4,USA
MW929677,B.1,29782,AL,2020-12-04,2020,12,4,USA
MW929681,B.1.177,29782,AL,2020-12-04,2020,12,4,USA
MW929683,B.1.311,29782,AL,2020-12-04,2020,12,4,USA
MW929687,B.1.609,29782,AL,2020-12-04,2020,12,4,USA
MW929706,B.1.349,29782,AL,2020-12-04,2020,12,4,USA
MW930422,B.1.1.437,29728,AL,2020-11-17,2020,11,17,USA
MW930442,B.1.311,29782,AL,2020-11-17,2020,11,17,USA
MW930449,B.1.366,29782,AL,2020-11-18,2020,11,18,USA
MW930482,B.1.564,29782,AL,2020-10-21,2020,10,21,USA
MW930485,B.1.349,29782,AL,2020-10-21,2020,10,21,USA
MW930541,B.1.565,29782,AL,2020-12-02,2020,12,2,USA
MW930559,B.1.568,29782,AL,2020-12-03,2020,12,3,USA
MW930593,B.1.595,29782,AL,2020-12-03,2020,12,3,USA
MW930595,B.1.243,29782,AL,2020-12-03,2020,12,3,USA
MW930597,B.1.544,29782,AL,2020-12-03,2020,12,3,USA
MW930670,C.2.1,29782,AL,2021-02-25,2021,2,25,USA
MW930688,P.2,29782,AL,2021-02-27,2021,2,27,USA
MW930691,C.2.1,29782,AL,2021-03-03,2021,3,3,USA
MW923395,B.1.609,29782,AL,2020-11-03,2020,11,3,USA
MW923422,B.1.1.337,29782,AL,2020-11-04,2020,11,4,USA
MW923871,B.1.550,29782,AL,2020-10-27,2020,10,27,USA
MW923872,B.1,29782,AL,2020-10-27,2020,10,27,USA
MW923875,B.1.234,29782,AL,2020-10-27,2020,10,27,USA
MW923876,B.1.240,29782,AL,2020-10-27,2020,10,27,USA
MW923884,B.1.265,29782,AL,2020-10-27,2020,10,27,USA
MW923889,B.1.396,29782,AL,2020-10-27,2020,10,27,USA
MW923895,B.1.541,29782,AL,2020-10-27,2020,10,27,USA
MW923916,B.1.1.304,29782,AL,2020-10-28,2020,10,28,USA
MW923931,B.1.311,29782,AL,2020-10-28,2020,10,28,USA
MW925147,C.23,29776,AL,2020-12-02,2020,12,2,USA
MW925211,B.1.340,29782,AL,2020-12-02,2020,12,2,USA
MW925219,B.1.556,29782,AL,2020-12-03,2020,12,3,USA
MW925237,B.1.160,29782,AL,2021-01-05,2021,1,5,USA
MW925258,B.1.1.432,29782,AL,2021-01-05,2021,1,5,USA
MW925295,B.1.340,29782,AL,2021-01-06,2021,1,6,USA
MW925303,B.1.240,29782,AL,2021-01-06,2021,1,6,USA
MW925310,B.1.550,29782,AL,2021-01-06,2021,1,6,USA
MW925341,B.1.596,29782,AL,2020-12-01,2020,12,1,USA
MW925373,B.1.1.432,29782,AL,2020-12-02,2020,12,2,USA
MW925385,B.1.1.222,29772,AL,2020-12-02,2020,12,2,USA
MW925414,B.1.577,29782,AL,2020-12-02,2020,12,2,USA
MW925447,B.1.1.320,29782,AL,2020-12-07,2020,12,7,USA
MW925479,B.1.1.186,29782,AL,2020-12-08,2020,12,8,USA
MW925502,B.1.471,29782,AL,2020-12-08,2020,12,8,USA
MW925517,B.1.243,29782,AL,2020-11-30,2020,11,30,USA
MW925584,B.1.1.304,29782,AL,2020-12-01,2020,12,1,USA
MW925681,B.1.1,29782,AL,2020-11-28,2020,11,28,USA
MW916427,B.1.509,29782,AL,2020-10-30,2020,10,30,USA
MW916439,B.1.591,29782,AL,2020-10-30,2020,10,30,USA
MW916443,B.1.232,29782,AL,2020-10-31,2020,10,31,USA
MW916484,B.1.139,29782,AL,2020-11-03,2020,11,3,USA
MW897659,B.1.111,29867,AL,2021-03-23,2021,3,23,USA
MW861549,AD.2,29782,AL,2020-10-03,2020,10,3,USA
MW861557,B.1.595,29782,AL,2020-10-03,2020,10,3,USA
MW861566,B.1.568,29782,AL,2020-10-05,2020,10,5,USA
MW861581,B.1.340,29782,AL,2020-10-06,2020,10,6,USA
MW861602,B.1.1.186,29782,AL,2020-10-07,2020,10,7,USA
MW861617,B.1.565,29782,AL,2020-10-16,2020,10,16,USA
MW792884,B.1.111,29867,AL,2021-02-10,2021,2,10,USA
MW712858,B.1.1.7,29781,AL,2021-01-29,2021,1,29,USA
MW708833,R.2,29867,AL,2021-01-27,2021,1,27,USA
MW692921,B.1.400,29896,AL,2021-02-09,2021,2,9,USA
MW692926,B.1.1.222,29893,AL,2021-02-09,2021,2,9,USA
MW692935,B.1.575,29877,AL,2021-02-09,2021,2,9,USA
MW665669,B.1.517,29782,AL,2021-01-26,2021,1,26,USA
MW566471,B.1.2,29782,AL,2020-08-19,2020,8,19,USA
MW521655,B.1.541,29782,AL,2020-09-03,2020,9,3,USA
MW518184,B.1.375,29868,AL,2021-01-02,2021,1,2,USA
MW494361,B.1.349,29883,AL,2021-01-03,2021,1,3,USA
MW485377,B.1.375,29876,AL,2020-12-27,2020,12,27,USA
MW064314,B.1,29782,AL,2020-03-23,2020,3,23,USA
