Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
UTS87362,B.1.617.2,ORF10 protein,38,France,2021-11-29,2021,11,29
UTS87363,BA.1.1,ORF1ab polyprotein,7092,France,2021-12-27,2021,12,27
UTS87364,BA.1.1,ORF1a polyprotein,4401,France,2021-12-27,2021,12,27
UTS87365,BA.1.1,surface glycoprotein,1267,France,2021-12-27,2021,12,27
UTS87366,BA.1.1,ORF3a protein,275,France,2021-12-27,2021,12,27
UTS87367,BA.1.1,envelope protein,75,France,2021-12-27,2021,12,27
UTS87368,BA.1.1,membrane glycoprotein,222,France,2021-12-27,2021,12,27
UTS87369,BA.1.1,ORF6 protein,61,France,2021-12-27,2021,12,27
UTS87370,BA.1.1,ORF7a protein,121,France,2021-12-27,2021,12,27
UTS87371,BA.1.1,ORF7b protein,43,France,2021-12-27,2021,12,27
UTS87372,BA.1.1,ORF8 protein,121,France,2021-12-27,2021,12,27
UTS87373,BA.1.1,nucleocapsid phosphoprotein,416,France,2021-12-27,2021,12,27
UTS87374,BA.1.1,ORF10 protein,38,France,2021-12-27,2021,12,27
USW07951,BA.5.1,ORF1ab polyprotein,7090,France,2022-05-13,2022,5,13
USW07952,BA.5.1,ORF1a polyprotein,4399,France,2022-05-13,2022,5,13
USW07953,BA.5.1,surface glycoprotein,1268,France,2022-05-13,2022,5,13
USW07954,BA.5.1,ORF3a protein,275,France,2022-05-13,2022,5,13
USW07955,BA.5.1,envelope protein,75,France,2022-05-13,2022,5,13
USW07956,BA.5.1,membrane glycoprotein,222,France,2022-05-13,2022,5,13
USW07957,BA.5.1,ORF6 protein,61,France,2022-05-13,2022,5,13
USW07958,BA.5.1,ORF7a protein,121,France,2022-05-13,2022,5,13
USW07959,BA.5.1,ORF7b protein,43,France,2022-05-13,2022,5,13
USW07960,BA.5.1,ORF8 protein,121,France,2022-05-13,2022,5,13
USW07961,BA.5.1,nucleocapsid phosphoprotein,416,France,2022-05-13,2022,5,13
USW07962,BA.5.1,ORF10 protein,38,France,2022-05-13,2022,5,13
USN22893,AY.43,ORF1ab polyprotein,7096,France,2021-11,2021,11,1
USN22894,AY.43,ORF1a polyprotein,4405,France,2021-11,2021,11,1
USN22895,AY.43,surface glycoprotein,1273,France,2021-11,2021,11,1
USN22896,AY.43,ORF3a protein,275,France,2021-11,2021,11,1
USN22897,AY.43,envelope protein,75,France,2021-11,2021,11,1
USN22898,AY.43,membrane glycoprotein,222,France,2021-11,2021,11,1
USN22899,AY.43,ORF6 protein,61,France,2021-11,2021,11,1
USN22900,AY.43,ORF7a protein,121,France,2021-11,2021,11,1
USN22901,AY.43,ORF7b protein,43,France,2021-11,2021,11,1
USN22902,AY.43,ORF8 protein,119,France,2021-11,2021,11,1
USN22903,AY.43,nucleocapsid phosphoprotein,419,France,2021-11,2021,11,1
USN22904,AY.43,ORF10 protein,38,France,2021-11,2021,11,1
USN22905,AY.122,ORF1ab polyprotein,7096,France,2021-11,2021,11,1
USN22906,AY.122,ORF1a polyprotein,4405,France,2021-11,2021,11,1
USN22907,AY.122,surface glycoprotein,1271,France,2021-11,2021,11,1
USN22908,AY.122,ORF3a protein,275,France,2021-11,2021,11,1
USN22909,AY.122,envelope protein,75,France,2021-11,2021,11,1
USN22910,AY.122,membrane glycoprotein,222,France,2021-11,2021,11,1
USN22911,AY.122,ORF6 protein,61,France,2021-11,2021,11,1
USN22912,AY.122,ORF7a protein,121,France,2021-11,2021,11,1
USN22913,AY.122,ORF7b protein,43,France,2021-11,2021,11,1
USN22914,AY.122,ORF8 protein,119,France,2021-11,2021,11,1
USN22915,AY.122,nucleocapsid phosphoprotein,419,France,2021-11,2021,11,1
USN22916,AY.122,ORF10 protein,38,France,2021-11,2021,11,1
UPZ56377,AY.43,ORF1ab polyprotein,7096,France,2021-10-18,2021,10,18
UPZ56378,AY.43,ORF1a polyprotein,4405,France,2021-10-18,2021,10,18
UPZ56379,AY.43,surface glycoprotein,1271,France,2021-10-18,2021,10,18
UPZ56380,AY.43,ORF3a protein,275,France,2021-10-18,2021,10,18
UPZ56381,AY.43,envelope protein,75,France,2021-10-18,2021,10,18
UPZ56382,AY.43,membrane glycoprotein,222,France,2021-10-18,2021,10,18
UPZ56383,AY.43,ORF6 protein,61,France,2021-10-18,2021,10,18
UPZ56384,AY.43,ORF7a protein,121,France,2021-10-18,2021,10,18
UPZ56385,AY.43,ORF7b protein,43,France,2021-10-18,2021,10,18
UPZ56386,AY.43,ORF8 protein,119,France,2021-10-18,2021,10,18
UPZ56387,AY.43,nucleocapsid phosphoprotein,419,France,2021-10-18,2021,10,18
UPZ56388,AY.43,ORF10 protein,38,France,2021-10-18,2021,10,18
UPZ56413,AY.98.1,ORF1ab polyprotein,7096,France,2021-10-18,2021,10,18
UPZ56414,AY.98.1,ORF1a polyprotein,4405,France,2021-10-18,2021,10,18
UPZ56415,AY.98.1,surface glycoprotein,1271,France,2021-10-18,2021,10,18
UPZ56416,AY.98.1,ORF3a protein,275,France,2021-10-18,2021,10,18
UPZ56417,AY.98.1,envelope protein,75,France,2021-10-18,2021,10,18
UPZ56418,AY.98.1,membrane glycoprotein,222,France,2021-10-18,2021,10,18
UPZ56419,AY.98.1,ORF6 protein,61,France,2021-10-18,2021,10,18
UPZ56420,AY.98.1,ORF7a protein,121,France,2021-10-18,2021,10,18
UPZ56421,AY.98.1,ORF7b protein,43,France,2021-10-18,2021,10,18
UPZ56422,AY.98.1,ORF8 protein,119,France,2021-10-18,2021,10,18
UPZ56423,AY.98.1,nucleocapsid phosphoprotein,419,France,2021-10-18,2021,10,18
UPZ56424,AY.98.1,ORF10 protein,38,France,2021-10-18,2021,10,18
UPZ56675,AY.122,ORF1ab polyprotein,7096,France,2021-10-22,2021,10,22
UPZ56676,AY.122,ORF1a polyprotein,4405,France,2021-10-22,2021,10,22
UPZ56677,AY.122,surface glycoprotein,1271,France,2021-10-22,2021,10,22
UPZ56678,AY.122,ORF3a protein,275,France,2021-10-22,2021,10,22
UPZ56679,AY.122,envelope protein,75,France,2021-10-22,2021,10,22
UPZ56680,AY.122,membrane glycoprotein,222,France,2021-10-22,2021,10,22
UPZ56681,AY.122,ORF6 protein,61,France,2021-10-22,2021,10,22
UPZ56682,AY.122,ORF7a protein,121,France,2021-10-22,2021,10,22
UPZ56683,AY.122,ORF7b protein,43,France,2021-10-22,2021,10,22
UPZ56684,AY.122,ORF8 protein,119,France,2021-10-22,2021,10,22
UPZ56685,AY.122,nucleocapsid phosphoprotein,419,France,2021-10-22,2021,10,22
UPZ56686,AY.122,ORF10 protein,38,France,2021-10-22,2021,10,22
UPZ56687,AY.122.6,ORF1ab polyprotein,7096,France,2021-10-19,2021,10,19
UPZ56688,AY.122.6,ORF1a polyprotein,4405,France,2021-10-19,2021,10,19
UPZ56689,AY.122.6,surface glycoprotein,1271,France,2021-10-19,2021,10,19
UPZ56690,AY.122.6,ORF3a protein,275,France,2021-10-19,2021,10,19
UPZ56691,AY.122.6,envelope protein,75,France,2021-10-19,2021,10,19
UPZ56692,AY.122.6,membrane glycoprotein,222,France,2021-10-19,2021,10,19
UPZ56693,AY.122.6,ORF6 protein,61,France,2021-10-19,2021,10,19
UPZ56694,AY.122.6,ORF7a protein,121,France,2021-10-19,2021,10,19
UPZ56695,AY.122.6,ORF7b protein,43,France,2021-10-19,2021,10,19
UPZ56696,AY.122.6,ORF8 protein,119,France,2021-10-19,2021,10,19
UPZ56697,AY.122.6,nucleocapsid phosphoprotein,419,France,2021-10-19,2021,10,19
UPZ56698,AY.122.6,ORF10 protein,38,France,2021-10-19,2021,10,19
UPZ56711,AY.4,ORF1ab polyprotein,7096,France,2021-10-22,2021,10,22
UPZ56712,AY.4,ORF1a polyprotein,4405,France,2021-10-22,2021,10,22
UPZ56713,AY.4,surface glycoprotein,1271,France,2021-10-22,2021,10,22
UPZ56714,AY.4,ORF3a protein,275,France,2021-10-22,2021,10,22
UPZ56715,AY.4,envelope protein,75,France,2021-10-22,2021,10,22
UPZ56716,AY.4,membrane glycoprotein,222,France,2021-10-22,2021,10,22
UPZ56717,AY.4,ORF6 protein,61,France,2021-10-22,2021,10,22
UPZ56718,AY.4,ORF7a protein,121,France,2021-10-22,2021,10,22
UPZ56719,AY.4,ORF7b protein,43,France,2021-10-22,2021,10,22
UPZ56720,AY.4,ORF8 protein,119,France,2021-10-22,2021,10,22
UPZ56721,AY.4,nucleocapsid phosphoprotein,419,France,2021-10-22,2021,10,22
UPZ56722,AY.4,ORF10 protein,38,France,2021-10-22,2021,10,22
UPZ56723,AY.4.2.3,ORF1ab polyprotein,7096,France,2021-10-26,2021,10,26
UPZ56724,AY.4.2.3,ORF1a polyprotein,4405,France,2021-10-26,2021,10,26
UPZ56725,AY.4.2.3,surface glycoprotein,1271,France,2021-10-26,2021,10,26
UPZ56726,AY.4.2.3,ORF3a protein,275,France,2021-10-26,2021,10,26
UPZ56727,AY.4.2.3,envelope protein,75,France,2021-10-26,2021,10,26
UPZ56728,AY.4.2.3,membrane glycoprotein,222,France,2021-10-26,2021,10,26
UPZ56729,AY.4.2.3,ORF6 protein,61,France,2021-10-26,2021,10,26
UPZ56730,AY.4.2.3,ORF7a protein,121,France,2021-10-26,2021,10,26
UPZ56731,AY.4.2.3,ORF7b protein,43,France,2021-10-26,2021,10,26
UPZ56732,AY.4.2.3,ORF8 protein,119,France,2021-10-26,2021,10,26
UPZ56733,AY.4.2.3,nucleocapsid phosphoprotein,419,France,2021-10-26,2021,10,26
UPZ56734,AY.4.2.3,ORF10 protein,38,France,2021-10-26,2021,10,26
UPZ56735,AY.122,ORF1ab polyprotein,7096,France,2021-06-23,2021,6,23
UPZ56736,AY.122,ORF1a polyprotein,4405,France,2021-06-23,2021,6,23
UPZ56737,AY.122,surface glycoprotein,1271,France,2021-06-23,2021,6,23
UPZ56738,AY.122,ORF3a protein,275,France,2021-06-23,2021,6,23
UPZ56739,AY.122,envelope protein,75,France,2021-06-23,2021,6,23
UPZ56740,AY.122,membrane glycoprotein,222,France,2021-06-23,2021,6,23
UPZ56741,AY.122,ORF6 protein,61,France,2021-06-23,2021,6,23
UPZ56742,AY.122,ORF7a protein,121,France,2021-06-23,2021,6,23
UPZ56743,AY.122,ORF7b protein,43,France,2021-06-23,2021,6,23
UPZ56744,AY.122,ORF8 protein,119,France,2021-06-23,2021,6,23
UPZ56745,AY.122,nucleocapsid phosphoprotein,419,France,2021-06-23,2021,6,23
UPZ56746,AY.122,ORF10 protein,38,France,2021-06-23,2021,6,23
UPZ56783,AY.43.8,ORF1ab polyprotein,7096,France,2021-10-19,2021,10,19
UPZ56784,AY.43.8,ORF1a polyprotein,4405,France,2021-10-19,2021,10,19
UPZ56785,AY.43.8,surface glycoprotein,1271,France,2021-10-19,2021,10,19
UPZ56786,AY.43.8,ORF3a protein,275,France,2021-10-19,2021,10,19
UPZ56787,AY.43.8,envelope protein,75,France,2021-10-19,2021,10,19
UPZ56788,AY.43.8,membrane glycoprotein,222,France,2021-10-19,2021,10,19
UPZ56789,AY.43.8,ORF6 protein,61,France,2021-10-19,2021,10,19
UPZ56790,AY.43.8,ORF7a protein,121,France,2021-10-19,2021,10,19
UPZ56791,AY.43.8,ORF7b protein,43,France,2021-10-19,2021,10,19
UPZ56792,AY.43.8,ORF8 protein,119,France,2021-10-19,2021,10,19
UPZ56793,AY.43.8,nucleocapsid phosphoprotein,419,France,2021-10-19,2021,10,19
UPZ56794,AY.43.8,ORF10 protein,38,France,2021-10-19,2021,10,19
UPZ57045,AY.5,ORF1ab polyprotein,7096,France,2021-10-22,2021,10,22
UPZ57046,AY.5,ORF1a polyprotein,4405,France,2021-10-22,2021,10,22
UPZ57047,AY.5,surface glycoprotein,1271,France,2021-10-22,2021,10,22
UPZ57048,AY.5,ORF3a protein,275,France,2021-10-22,2021,10,22
UPZ57049,AY.5,envelope protein,75,France,2021-10-22,2021,10,22
UPZ57050,AY.5,membrane glycoprotein,222,France,2021-10-22,2021,10,22
UPZ57051,AY.5,ORF6 protein,61,France,2021-10-22,2021,10,22
UPZ57052,AY.5,ORF7a protein,121,France,2021-10-22,2021,10,22
UPZ57053,AY.5,ORF7b protein,43,France,2021-10-22,2021,10,22
UPZ57054,AY.5,ORF8 protein,119,France,2021-10-22,2021,10,22
UPZ57055,AY.5,nucleocapsid phosphoprotein,419,France,2021-10-22,2021,10,22
UPZ57056,AY.5,ORF10 protein,38,France,2021-10-22,2021,10,22
UPZ57069,AY.129,ORF1ab polyprotein,7096,France,2021-10-19,2021,10,19
UPZ57070,AY.129,ORF1a polyprotein,4405,France,2021-10-19,2021,10,19
UPZ57071,AY.129,surface glycoprotein,1271,France,2021-10-19,2021,10,19
UPZ57072,AY.129,ORF3a protein,275,France,2021-10-19,2021,10,19
UPZ57073,AY.129,envelope protein,75,France,2021-10-19,2021,10,19
UPZ57074,AY.129,membrane glycoprotein,222,France,2021-10-19,2021,10,19
UPZ57075,AY.129,ORF6 protein,61,France,2021-10-19,2021,10,19
UPZ57076,AY.129,ORF7a protein,121,France,2021-10-19,2021,10,19
UPZ57077,AY.129,ORF7b protein,43,France,2021-10-19,2021,10,19
UPZ57078,AY.129,ORF8 protein,119,France,2021-10-19,2021,10,19
UPZ57079,AY.129,nucleocapsid phosphoprotein,419,France,2021-10-19,2021,10,19
UPZ57080,AY.129,ORF10 protein,38,France,2021-10-19,2021,10,19
UPZ57208,AY.9.2,ORF1ab polyprotein,7096,France,2021-10-21,2021,10,21
UPZ57209,AY.9.2,ORF1a polyprotein,4405,France,2021-10-21,2021,10,21
UPZ57210,AY.9.2,surface glycoprotein,1271,France,2021-10-21,2021,10,21
UPZ57211,AY.9.2,ORF3a protein,275,France,2021-10-21,2021,10,21
UPZ57212,AY.9.2,envelope protein,75,France,2021-10-21,2021,10,21
UPZ57213,AY.9.2,membrane glycoprotein,222,France,2021-10-21,2021,10,21
UPZ57214,AY.9.2,ORF6 protein,61,France,2021-10-21,2021,10,21
UPZ57215,AY.9.2,ORF7a protein,121,France,2021-10-21,2021,10,21
UPZ57216,AY.9.2,ORF7b protein,43,France,2021-10-21,2021,10,21
UPZ57217,AY.9.2,ORF8 protein,119,France,2021-10-21,2021,10,21
UPZ57218,AY.9.2,nucleocapsid phosphoprotein,419,France,2021-10-21,2021,10,21
UPZ57219,AY.9.2,ORF10 protein,38,France,2021-10-21,2021,10,21
UPZ57256,B.1.617.2,ORF1ab polyprotein,7096,France,2021-10-27,2021,10,27
UPZ57257,B.1.617.2,ORF1a polyprotein,4405,France,2021-10-27,2021,10,27
UPZ57258,B.1.617.2,surface glycoprotein,1271,France,2021-10-27,2021,10,27
UPZ57259,B.1.617.2,ORF3a protein,275,France,2021-10-27,2021,10,27
UPZ57260,B.1.617.2,envelope protein,75,France,2021-10-27,2021,10,27
UPZ57261,B.1.617.2,membrane glycoprotein,222,France,2021-10-27,2021,10,27
UPZ57262,B.1.617.2,ORF6 protein,61,France,2021-10-27,2021,10,27
UPZ57263,B.1.617.2,ORF7a protein,121,France,2021-10-27,2021,10,27
UPZ57264,B.1.617.2,ORF7b protein,43,France,2021-10-27,2021,10,27
UPZ57265,B.1.617.2,ORF8 protein,119,France,2021-10-27,2021,10,27
UPZ57266,B.1.617.2,nucleocapsid phosphoprotein,419,France,2021-10-27,2021,10,27
UPZ57267,B.1.617.2,ORF10 protein,38,France,2021-10-27,2021,10,27
UPZ57364,AY.33,ORF1ab polyprotein,7096,France,2021-10-21,2021,10,21
UPZ57365,AY.33,ORF1a polyprotein,4405,France,2021-10-21,2021,10,21
UPZ57366,AY.33,surface glycoprotein,1271,France,2021-10-21,2021,10,21
UPZ57367,AY.33,ORF3a protein,275,France,2021-10-21,2021,10,21
UPZ57368,AY.33,envelope protein,75,France,2021-10-21,2021,10,21
UPZ57369,AY.33,membrane glycoprotein,222,France,2021-10-21,2021,10,21
UPZ57370,AY.33,ORF6 protein,61,France,2021-10-21,2021,10,21
UPZ57371,AY.33,ORF7a protein,121,France,2021-10-21,2021,10,21
UPZ57372,AY.33,ORF7b protein,43,France,2021-10-21,2021,10,21
UPZ57373,AY.33,ORF8 protein,119,France,2021-10-21,2021,10,21
UPZ57374,AY.33,nucleocapsid phosphoprotein,419,France,2021-10-21,2021,10,21
UPZ57375,AY.33,ORF10 protein,38,France,2021-10-21,2021,10,21
UPZ57731,AY.4.2,ORF1ab polyprotein,7096,France,2021-10-21,2021,10,21
UPZ57732,AY.4.2,ORF1a polyprotein,4405,France,2021-10-21,2021,10,21
UPZ57733,AY.4.2,surface glycoprotein,1271,France,2021-10-21,2021,10,21
UPZ57734,AY.4.2,ORF3a protein,275,France,2021-10-21,2021,10,21
UPZ57735,AY.4.2,envelope protein,75,France,2021-10-21,2021,10,21
UPZ57736,AY.4.2,membrane glycoprotein,222,France,2021-10-21,2021,10,21
UPZ57737,AY.4.2,ORF6 protein,61,France,2021-10-21,2021,10,21
UPZ57738,AY.4.2,ORF7a protein,121,France,2021-10-21,2021,10,21
UPZ57739,AY.4.2,ORF7b protein,43,France,2021-10-21,2021,10,21
UPZ57740,AY.4.2,ORF8 protein,119,France,2021-10-21,2021,10,21
UPZ57741,AY.4.2,nucleocapsid phosphoprotein,419,France,2021-10-21,2021,10,21
UPZ57742,AY.4.2,ORF10 protein,38,France,2021-10-21,2021,10,21
UPZ57743,AY.42,ORF1ab polyprotein,7096,France,2021-10-27,2021,10,27
UPZ57744,AY.42,ORF1a polyprotein,4405,France,2021-10-27,2021,10,27
UPZ57745,AY.42,surface glycoprotein,1271,France,2021-10-27,2021,10,27
UPZ57746,AY.42,ORF3a protein,275,France,2021-10-27,2021,10,27
UPZ57747,AY.42,envelope protein,75,France,2021-10-27,2021,10,27
UPZ57748,AY.42,membrane glycoprotein,222,France,2021-10-27,2021,10,27
UPZ57749,AY.42,ORF6 protein,61,France,2021-10-27,2021,10,27
UPZ57750,AY.42,ORF7a protein,121,France,2021-10-27,2021,10,27
UPZ57751,AY.42,ORF7b protein,43,France,2021-10-27,2021,10,27
UPZ57752,AY.42,ORF8 protein,119,France,2021-10-27,2021,10,27
UPZ57753,AY.42,nucleocapsid phosphoprotein,419,France,2021-10-27,2021,10,27
UPZ57754,AY.42,ORF10 protein,38,France,2021-10-27,2021,10,27
UPZ58674,AY.43.7,ORF1ab polyprotein,7096,France,2021-10-26,2021,10,26
UPZ58675,AY.43.7,ORF1a polyprotein,4405,France,2021-10-26,2021,10,26
UPZ58676,AY.43.7,surface glycoprotein,1271,France,2021-10-26,2021,10,26
UPZ58677,AY.43.7,ORF3a protein,275,France,2021-10-26,2021,10,26
UPZ58678,AY.43.7,envelope protein,75,France,2021-10-26,2021,10,26
UPZ58679,AY.43.7,membrane glycoprotein,222,France,2021-10-26,2021,10,26
UPZ58680,AY.43.7,ORF6 protein,61,France,2021-10-26,2021,10,26
UPZ58681,AY.43.7,ORF7a protein,121,France,2021-10-26,2021,10,26
UPZ58682,AY.43.7,ORF7b protein,43,France,2021-10-26,2021,10,26
UPZ58683,AY.43.7,ORF8 protein,119,France,2021-10-26,2021,10,26
UPZ58684,AY.43.7,nucleocapsid phosphoprotein,419,France,2021-10-26,2021,10,26
UPZ58685,AY.43.7,ORF10 protein,38,France,2021-10-26,2021,10,26
UPZ59495,AY.46.6,ORF1ab polyprotein,7096,France,2021-10-23,2021,10,23
UPZ59496,AY.46.6,ORF1a polyprotein,4405,France,2021-10-23,2021,10,23
UPZ59497,AY.46.6,surface glycoprotein,1271,France,2021-10-23,2021,10,23
UPZ59498,AY.46.6,ORF3a protein,275,France,2021-10-23,2021,10,23
UPZ59499,AY.46.6,envelope protein,75,France,2021-10-23,2021,10,23
UPZ59500,AY.46.6,membrane glycoprotein,222,France,2021-10-23,2021,10,23
UPZ59501,AY.46.6,ORF6 protein,61,France,2021-10-23,2021,10,23
UPZ59502,AY.46.6,ORF7a protein,121,France,2021-10-23,2021,10,23
UPZ59503,AY.46.6,ORF7b protein,43,France,2021-10-23,2021,10,23
UPZ59504,AY.46.6,ORF8 protein,119,France,2021-10-23,2021,10,23
UPZ59505,AY.46.6,nucleocapsid phosphoprotein,419,France,2021-10-23,2021,10,23
UPZ59506,AY.46.6,ORF10 protein,38,France,2021-10-23,2021,10,23
UPZ59627,AY.5.4,ORF1ab polyprotein,7096,France,2021-10-27,2021,10,27
UPZ59628,AY.5.4,ORF1a polyprotein,4405,France,2021-10-27,2021,10,27
UPZ59629,AY.5.4,surface glycoprotein,1271,France,2021-10-27,2021,10,27
UPZ59630,AY.5.4,ORF3a protein,275,France,2021-10-27,2021,10,27
UPZ59631,AY.5.4,envelope protein,75,France,2021-10-27,2021,10,27
UPZ59632,AY.5.4,membrane glycoprotein,222,France,2021-10-27,2021,10,27
UPZ59633,AY.5.4,ORF6 protein,61,France,2021-10-27,2021,10,27
UPZ59634,AY.5.4,ORF7a protein,121,France,2021-10-27,2021,10,27
UPZ59635,AY.5.4,ORF7b protein,43,France,2021-10-27,2021,10,27
UPZ59636,AY.5.4,ORF8 protein,119,France,2021-10-27,2021,10,27
UPZ59637,AY.5.4,nucleocapsid phosphoprotein,419,France,2021-10-27,2021,10,27
UPZ59638,AY.5.4,ORF10 protein,38,France,2021-10-27,2021,10,27
UPZ59699,AY.103,ORF1ab polyprotein,7096,France,2021-10-27,2021,10,27
UPZ59700,AY.103,ORF1a polyprotein,4405,France,2021-10-27,2021,10,27
UPZ59701,AY.103,surface glycoprotein,1271,France,2021-10-27,2021,10,27
UPZ59702,AY.103,ORF3a protein,275,France,2021-10-27,2021,10,27
UPZ59703,AY.103,envelope protein,75,France,2021-10-27,2021,10,27
UPZ59704,AY.103,membrane glycoprotein,222,France,2021-10-27,2021,10,27
UPZ59705,AY.103,ORF6 protein,61,France,2021-10-27,2021,10,27
UPZ59706,AY.103,ORF7a protein,121,France,2021-10-27,2021,10,27
UPZ59707,AY.103,ORF7b protein,43,France,2021-10-27,2021,10,27
UPZ59708,AY.103,ORF8 protein,119,France,2021-10-27,2021,10,27
UPZ59709,AY.103,nucleocapsid phosphoprotein,419,France,2021-10-27,2021,10,27
UPZ59710,AY.103,ORF10 protein,38,France,2021-10-27,2021,10,27
UPZ59759,AY.125,ORF1ab polyprotein,7096,France,2021-10-25,2021,10,25
UPZ59760,AY.125,ORF1a polyprotein,4405,France,2021-10-25,2021,10,25
UPZ59761,AY.125,surface glycoprotein,1271,France,2021-10-25,2021,10,25
UPZ59762,AY.125,ORF3a protein,275,France,2021-10-25,2021,10,25
UPZ59763,AY.125,envelope protein,75,France,2021-10-25,2021,10,25
UPZ59764,AY.125,membrane glycoprotein,222,France,2021-10-25,2021,10,25
UPZ59765,AY.125,ORF6 protein,61,France,2021-10-25,2021,10,25
UPZ59766,AY.125,ORF7a protein,121,France,2021-10-25,2021,10,25
UPZ59767,AY.125,ORF7b protein,43,France,2021-10-25,2021,10,25
UPZ59768,AY.125,ORF8 protein,119,France,2021-10-25,2021,10,25
UPZ59769,AY.125,nucleocapsid phosphoprotein,419,France,2021-10-25,2021,10,25
UPZ59770,AY.125,ORF10 protein,38,France,2021-10-25,2021,10,25
UPZ60406,AY.126,ORF1ab polyprotein,7096,France,2021-10-26,2021,10,26
UPZ60407,AY.126,ORF1a polyprotein,4405,France,2021-10-26,2021,10,26
UPZ60408,AY.126,surface glycoprotein,1271,France,2021-10-26,2021,10,26
UPZ60409,AY.126,ORF3a protein,275,France,2021-10-26,2021,10,26
UPZ60410,AY.126,envelope protein,75,France,2021-10-26,2021,10,26
UPZ60411,AY.126,membrane glycoprotein,222,France,2021-10-26,2021,10,26
UPZ60412,AY.126,ORF6 protein,61,France,2021-10-26,2021,10,26
UPZ60413,AY.126,ORF7a protein,121,France,2021-10-26,2021,10,26
UPZ60414,AY.126,ORF7b protein,43,France,2021-10-26,2021,10,26
UPZ60415,AY.126,ORF8 protein,119,France,2021-10-26,2021,10,26
UPZ60416,AY.126,nucleocapsid phosphoprotein,419,France,2021-10-26,2021,10,26
UPZ60417,AY.126,ORF10 protein,38,France,2021-10-26,2021,10,26
UPZ60850,AY.92,ORF1ab polyprotein,7095,France,2021-10-27,2021,10,27
UPZ60851,AY.92,ORF1a polyprotein,4404,France,2021-10-27,2021,10,27
UPZ60852,AY.92,surface glycoprotein,1271,France,2021-10-27,2021,10,27
UPZ60853,AY.92,ORF3a protein,275,France,2021-10-27,2021,10,27
UPZ60854,AY.92,envelope protein,75,France,2021-10-27,2021,10,27
UPZ60855,AY.92,membrane glycoprotein,222,France,2021-10-27,2021,10,27
UPZ60856,AY.92,ORF6 protein,61,France,2021-10-27,2021,10,27
UPZ60857,AY.92,ORF7a protein,121,France,2021-10-27,2021,10,27
UPZ60858,AY.92,ORF7b protein,43,France,2021-10-27,2021,10,27
UPZ60859,AY.92,ORF8 protein,119,France,2021-10-27,2021,10,27
UPZ60860,AY.92,nucleocapsid phosphoprotein,419,France,2021-10-27,2021,10,27
UPZ60861,AY.92,ORF10 protein,38,France,2021-10-27,2021,10,27
UPZ61006,AY.109,ORF1ab polyprotein,7096,France,2021-10-25,2021,10,25
UPZ61007,AY.109,ORF1a polyprotein,4405,France,2021-10-25,2021,10,25
UPZ61008,AY.109,surface glycoprotein,1271,France,2021-10-25,2021,10,25
UPZ61009,AY.109,ORF3a protein,275,France,2021-10-25,2021,10,25
UPZ61010,AY.109,envelope protein,75,France,2021-10-25,2021,10,25
UPZ61011,AY.109,membrane glycoprotein,222,France,2021-10-25,2021,10,25
UPZ61012,AY.109,ORF6 protein,61,France,2021-10-25,2021,10,25
UPZ61013,AY.109,ORF7a protein,121,France,2021-10-25,2021,10,25
UPZ61014,AY.109,ORF7b protein,43,France,2021-10-25,2021,10,25
UPZ61015,AY.109,ORF8 protein,119,France,2021-10-25,2021,10,25
UPZ61016,AY.109,nucleocapsid phosphoprotein,419,France,2021-10-25,2021,10,25
UPZ61017,AY.109,ORF10 protein,38,France,2021-10-25,2021,10,25
UPZ61078,AY.16.1,ORF1ab polyprotein,7096,France,2021-10-25,2021,10,25
UPZ61079,AY.16.1,ORF1a polyprotein,4405,France,2021-10-25,2021,10,25
UPZ61080,AY.16.1,surface glycoprotein,1271,France,2021-10-25,2021,10,25
UPZ61081,AY.16.1,ORF3a protein,275,France,2021-10-25,2021,10,25
UPZ61082,AY.16.1,envelope protein,75,France,2021-10-25,2021,10,25
UPZ61083,AY.16.1,membrane glycoprotein,222,France,2021-10-25,2021,10,25
UPZ61084,AY.16.1,ORF6 protein,61,France,2021-10-25,2021,10,25
UPZ61085,AY.16.1,ORF7a protein,121,France,2021-10-25,2021,10,25
UPZ61086,AY.16.1,ORF7b protein,43,France,2021-10-25,2021,10,25
UPZ61087,AY.16.1,ORF8 protein,119,France,2021-10-25,2021,10,25
UPZ61088,AY.16.1,nucleocapsid phosphoprotein,419,France,2021-10-25,2021,10,25
UPZ61089,AY.16.1,ORF10 protein,38,France,2021-10-25,2021,10,25
UPZ61126,AY.100,ORF1ab polyprotein,7096,France,2021-10-08,2021,10,8
UPZ61127,AY.100,ORF1a polyprotein,4405,France,2021-10-08,2021,10,8
UPZ61128,AY.100,surface glycoprotein,1271,France,2021-10-08,2021,10,8
UPZ61129,AY.100,ORF3a protein,275,France,2021-10-08,2021,10,8
