Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
WDU12958,AY.20,ORF1ab polyprotein,7096,Brazil,2021-11-08,2021,11,8
WDU12959,AY.20,ORF1a polyprotein,4405,Brazil,2021-11-08,2021,11,8
WDU12960,AY.20,surface glycoprotein,1271,Brazil,2021-11-08,2021,11,8
WDU12961,AY.20,ORF3a protein,275,Brazil,2021-11-08,2021,11,8
WDU12962,AY.20,envelope protein,75,Brazil,2021-11-08,2021,11,8
WDU12963,AY.20,membrane glycoprotein,222,Brazil,2021-11-08,2021,11,8
WDU12964,AY.20,ORF6 protein,61,Brazil,2021-11-08,2021,11,8
WDU12965,AY.20,ORF7a protein,121,Brazil,2021-11-08,2021,11,8
WDU12966,AY.20,ORF7b protein,43,Brazil,2021-11-08,2021,11,8
WDU12967,AY.20,ORF8 protein,119,Brazil,2021-11-08,2021,11,8
WDU12968,AY.20,nucleocapsid phosphoprotein,419,Brazil,2021-11-08,2021,11,8
WDU12969,AY.20,ORF10 protein,38,Brazil,2021-11-08,2021,11,8
WDU14412,AY.34.1.1,ORF1ab polyprotein,7096,Brazil,2021-11-22,2021,11,22
WDU14413,AY.34.1.1,ORF1a polyprotein,4405,Brazil,2021-11-22,2021,11,22
WDU14414,AY.34.1.1,surface glycoprotein,1271,Brazil,2021-11-22,2021,11,22
WDU14415,AY.34.1.1,ORF3a protein,277,Brazil,2021-11-22,2021,11,22
WDU14416,AY.34.1.1,envelope protein,75,Brazil,2021-11-22,2021,11,22
WDU14417,AY.34.1.1,membrane glycoprotein,222,Brazil,2021-11-22,2021,11,22
WDU14418,AY.34.1.1,ORF6 protein,61,Brazil,2021-11-22,2021,11,22
WDU14419,AY.34.1.1,ORF7a protein,121,Brazil,2021-11-22,2021,11,22
WDU14420,AY.34.1.1,ORF7b protein,43,Brazil,2021-11-22,2021,11,22
WDU14421,AY.34.1.1,ORF8 protein,119,Brazil,2021-11-22,2021,11,22
WDU14422,AY.34.1.1,nucleocapsid phosphoprotein,419,Brazil,2021-11-22,2021,11,22
WDU14423,AY.34.1.1,ORF10 protein,38,Brazil,2021-11-22,2021,11,22
WDU15434,AY.9.2,ORF1ab polyprotein,7096,Brazil,2021-12-01,2021,12,1
WDU15435,AY.9.2,ORF1a polyprotein,4405,Brazil,2021-12-01,2021,12,1
WDU15436,AY.9.2,surface glycoprotein,1271,Brazil,2021-12-01,2021,12,1
WDU15437,AY.9.2,ORF3a protein,275,Brazil,2021-12-01,2021,12,1
WDU15438,AY.9.2,envelope protein,75,Brazil,2021-12-01,2021,12,1
WDU15439,AY.9.2,membrane glycoprotein,222,Brazil,2021-12-01,2021,12,1
WDU15440,AY.9.2,ORF6 protein,61,Brazil,2021-12-01,2021,12,1
WDU15441,AY.9.2,ORF7a protein,121,Brazil,2021-12-01,2021,12,1
WDU15442,AY.9.2,ORF7b protein,43,Brazil,2021-12-01,2021,12,1
WDU15443,AY.9.2,ORF8 protein,119,Brazil,2021-12-01,2021,12,1
WDU15444,AY.9.2,nucleocapsid phosphoprotein,419,Brazil,2021-12-01,2021,12,1
WDU15445,AY.9.2,ORF10 protein,38,Brazil,2021-12-01,2021,12,1
WDU15458,AY.99.2,ORF1ab polyprotein,7096,Brazil,2021-12-01,2021,12,1
WDU15459,AY.99.2,ORF1a polyprotein,4405,Brazil,2021-12-01,2021,12,1
WDU15460,AY.99.2,surface glycoprotein,1271,Brazil,2021-12-01,2021,12,1
WDU15461,AY.99.2,ORF3a protein,275,Brazil,2021-12-01,2021,12,1
WDU15462,AY.99.2,envelope protein,75,Brazil,2021-12-01,2021,12,1
WDU15463,AY.99.2,membrane glycoprotein,222,Brazil,2021-12-01,2021,12,1
WDU15464,AY.99.2,ORF6 protein,61,Brazil,2021-12-01,2021,12,1
WDU15465,AY.99.2,ORF7a protein,121,Brazil,2021-12-01,2021,12,1
WDU15466,AY.99.2,ORF7b protein,43,Brazil,2021-12-01,2021,12,1
WDU15467,AY.99.2,ORF8 protein,119,Brazil,2021-12-01,2021,12,1
WDU15468,AY.99.2,nucleocapsid phosphoprotein,419,Brazil,2021-12-01,2021,12,1
WDU15469,AY.99.2,ORF10 protein,38,Brazil,2021-12-01,2021,12,1
WDU15516,AY.122,ORF1ab polyprotein,7096,Brazil,2021-12-01,2021,12,1
WDU15517,AY.122,ORF1a polyprotein,4405,Brazil,2021-12-01,2021,12,1
WDU15518,AY.122,surface glycoprotein,1271,Brazil,2021-12-01,2021,12,1
WDU15519,AY.122,ORF3a protein,275,Brazil,2021-12-01,2021,12,1
WDU15520,AY.122,envelope protein,75,Brazil,2021-12-01,2021,12,1
WDU15521,AY.122,membrane glycoprotein,222,Brazil,2021-12-01,2021,12,1
WDU15522,AY.122,ORF6 protein,61,Brazil,2021-12-01,2021,12,1
WDU15523,AY.122,ORF7a protein,121,Brazil,2021-12-01,2021,12,1
WDU15524,AY.122,ORF7b protein,43,Brazil,2021-12-01,2021,12,1
WDU15525,AY.122,ORF8 protein,119,Brazil,2021-12-01,2021,12,1
WDU15526,AY.122,nucleocapsid phosphoprotein,419,Brazil,2021-12-01,2021,12,1
WDU15527,AY.122,ORF10 protein,38,Brazil,2021-12-01,2021,12,1
WDU16028,AY.43,ORF1ab polyprotein,7096,Brazil,2021-12-08,2021,12,8
WDU16029,AY.43,ORF1a polyprotein,4405,Brazil,2021-12-08,2021,12,8
WDU16030,AY.43,surface glycoprotein,1271,Brazil,2021-12-08,2021,12,8
WDU16031,AY.43,ORF3a protein,275,Brazil,2021-12-08,2021,12,8
WDU16032,AY.43,envelope protein,75,Brazil,2021-12-08,2021,12,8
WDU16033,AY.43,membrane glycoprotein,222,Brazil,2021-12-08,2021,12,8
WDU16034,AY.43,ORF6 protein,61,Brazil,2021-12-08,2021,12,8
WDU16035,AY.43,ORF7a protein,121,Brazil,2021-12-08,2021,12,8
WDU16036,AY.43,ORF7b protein,43,Brazil,2021-12-08,2021,12,8
WDU16037,AY.43,ORF8 protein,119,Brazil,2021-12-08,2021,12,8
WDU16038,AY.43,nucleocapsid phosphoprotein,419,Brazil,2021-12-08,2021,12,8
WDU16039,AY.43,ORF10 protein,38,Brazil,2021-12-08,2021,12,8
WDU16328,AY.101,ORF1ab polyprotein,7096,Brazil,2021-12-10,2021,12,10
WDU16329,AY.101,ORF1a polyprotein,4405,Brazil,2021-12-10,2021,12,10
WDU16330,AY.101,surface glycoprotein,1271,Brazil,2021-12-10,2021,12,10
WDU16331,AY.101,ORF3a protein,275,Brazil,2021-12-10,2021,12,10
WDU16332,AY.101,envelope protein,75,Brazil,2021-12-10,2021,12,10
WDU16333,AY.101,membrane glycoprotein,222,Brazil,2021-12-10,2021,12,10
WDU16334,AY.101,ORF6 protein,61,Brazil,2021-12-10,2021,12,10
WDU16335,AY.101,ORF7a protein,121,Brazil,2021-12-10,2021,12,10
WDU16336,AY.101,ORF7b protein,43,Brazil,2021-12-10,2021,12,10
WDU16337,AY.101,ORF8 protein,119,Brazil,2021-12-10,2021,12,10
WDU16338,AY.101,nucleocapsid phosphoprotein,419,Brazil,2021-12-10,2021,12,10
WDU16339,AY.101,ORF10 protein,38,Brazil,2021-12-10,2021,12,10
WDU16843,AY.43.8,ORF1ab polyprotein,7096,Brazil,2021-12-07,2021,12,7
WDU16844,AY.43.8,ORF1a polyprotein,4405,Brazil,2021-12-07,2021,12,7
WDU16845,AY.43.8,surface glycoprotein,1271,Brazil,2021-12-07,2021,12,7
WDU16846,AY.43.8,ORF3a protein,275,Brazil,2021-12-07,2021,12,7
WDU16847,AY.43.8,envelope protein,75,Brazil,2021-12-07,2021,12,7
WDU16848,AY.43.8,membrane glycoprotein,222,Brazil,2021-12-07,2021,12,7
WDU16849,AY.43.8,ORF6 protein,61,Brazil,2021-12-07,2021,12,7
WDU16850,AY.43.8,ORF7a protein,121,Brazil,2021-12-07,2021,12,7
WDU16851,AY.43.8,ORF7b protein,43,Brazil,2021-12-07,2021,12,7
WDU16852,AY.43.8,ORF8 protein,119,Brazil,2021-12-07,2021,12,7
WDU16853,AY.43.8,nucleocapsid phosphoprotein,419,Brazil,2021-12-07,2021,12,7
WDU16854,AY.43.8,ORF10 protein,38,Brazil,2021-12-07,2021,12,7
WDU17545,BA.1,ORF1ab polyprotein,7092,Brazil,2022-01-05,2022,1,5
WDU17546,BA.1,ORF1a polyprotein,4401,Brazil,2022-01-05,2022,1,5
WDU17547,BA.1,surface glycoprotein,1270,Brazil,2022-01-05,2022,1,5
WDU17548,BA.1,ORF3a protein,275,Brazil,2022-01-05,2022,1,5
WDU17549,BA.1,envelope protein,75,Brazil,2022-01-05,2022,1,5
WDU17550,BA.1,membrane glycoprotein,222,Brazil,2022-01-05,2022,1,5
WDU17551,BA.1,ORF6 protein,61,Brazil,2022-01-05,2022,1,5
WDU17552,BA.1,ORF7a protein,121,Brazil,2022-01-05,2022,1,5
WDU17553,BA.1,ORF7b protein,43,Brazil,2022-01-05,2022,1,5
WDU17554,BA.1,ORF8 protein,121,Brazil,2022-01-05,2022,1,5
WDU17555,BA.1,nucleocapsid phosphoprotein,416,Brazil,2022-01-05,2022,1,5
WDU17556,BA.1,ORF10 protein,38,Brazil,2022-01-05,2022,1,5
WDU17557,AY.42,ORF1ab polyprotein,7096,Brazil,2021-12-20,2021,12,20
WDU17558,AY.42,ORF1a polyprotein,4405,Brazil,2021-12-20,2021,12,20
WDU17559,AY.42,surface glycoprotein,1271,Brazil,2021-12-20,2021,12,20
WDU17560,AY.42,ORF3a protein,275,Brazil,2021-12-20,2021,12,20
WDU17561,AY.42,envelope protein,75,Brazil,2021-12-20,2021,12,20
WDU17562,AY.42,membrane glycoprotein,222,Brazil,2021-12-20,2021,12,20
WDU17563,AY.42,ORF6 protein,61,Brazil,2021-12-20,2021,12,20
WDU17564,AY.42,ORF7a protein,121,Brazil,2021-12-20,2021,12,20
WDU17565,AY.42,ORF7b protein,43,Brazil,2021-12-20,2021,12,20
WDU17566,AY.42,ORF8 protein,119,Brazil,2021-12-20,2021,12,20
WDU17567,AY.42,nucleocapsid phosphoprotein,419,Brazil,2021-12-20,2021,12,20
WDU17568,AY.42,ORF10 protein,38,Brazil,2021-12-20,2021,12,20
WDU17581,BA.1,ORF1ab polyprotein,7092,Brazil,2021-12-21,2021,12,21
WDU17582,BA.1,ORF1a polyprotein,4401,Brazil,2021-12-21,2021,12,21
WDU17583,BA.1,surface glycoprotein,1270,Brazil,2021-12-21,2021,12,21
WDU17584,BA.1,ORF3a protein,275,Brazil,2021-12-21,2021,12,21
WDU17585,BA.1,envelope protein,75,Brazil,2021-12-21,2021,12,21
WDU17586,BA.1,membrane glycoprotein,222,Brazil,2021-12-21,2021,12,21
WDU17587,BA.1,ORF6 protein,61,Brazil,2021-12-21,2021,12,21
WDU17588,BA.1,ORF7a protein,121,Brazil,2021-12-21,2021,12,21
WDU17589,BA.1,ORF7b protein,43,Brazil,2021-12-21,2021,12,21
WDU17590,BA.1,ORF8 protein,121,Brazil,2021-12-21,2021,12,21
WDU17591,BA.1,nucleocapsid phosphoprotein,416,Brazil,2021-12-21,2021,12,21
WDU17592,BA.1,ORF10 protein,38,Brazil,2021-12-21,2021,12,21
WDU17605,BA.1.15,ORF1ab polyprotein,7092,Brazil,2021-12-27,2021,12,27
WDU17606,BA.1.15,ORF1a polyprotein,4401,Brazil,2021-12-27,2021,12,27
WDU17607,BA.1.15,surface glycoprotein,1270,Brazil,2021-12-27,2021,12,27
WDU17608,BA.1.15,ORF3a protein,275,Brazil,2021-12-27,2021,12,27
WDU17609,BA.1.15,envelope protein,75,Brazil,2021-12-27,2021,12,27
WDU17610,BA.1.15,membrane glycoprotein,222,Brazil,2021-12-27,2021,12,27
WDU17611,BA.1.15,ORF6 protein,61,Brazil,2021-12-27,2021,12,27
WDU17612,BA.1.15,ORF7a protein,121,Brazil,2021-12-27,2021,12,27
WDU17613,BA.1.15,ORF7b protein,43,Brazil,2021-12-27,2021,12,27
WDU17614,BA.1.15,ORF8 protein,121,Brazil,2021-12-27,2021,12,27
WDU17615,BA.1.15,nucleocapsid phosphoprotein,416,Brazil,2021-12-27,2021,12,27
WDU17616,BA.1.15,ORF10 protein,38,Brazil,2021-12-27,2021,12,27
WDU17641,BA.1.14,ORF1ab polyprotein,7092,Brazil,2021-12-28,2021,12,28
WDU17642,BA.1.14,ORF1a polyprotein,4401,Brazil,2021-12-28,2021,12,28
WDU17643,BA.1.14,surface glycoprotein,1270,Brazil,2021-12-28,2021,12,28
WDU17644,BA.1.14,ORF3a protein,275,Brazil,2021-12-28,2021,12,28
WDU17645,BA.1.14,envelope protein,75,Brazil,2021-12-28,2021,12,28
WDU17646,BA.1.14,membrane glycoprotein,222,Brazil,2021-12-28,2021,12,28
WDU17647,BA.1.14,ORF6 protein,61,Brazil,2021-12-28,2021,12,28
WDU17648,BA.1.14,ORF7a protein,121,Brazil,2021-12-28,2021,12,28
WDU17649,BA.1.14,ORF7b protein,43,Brazil,2021-12-28,2021,12,28
WDU17650,BA.1.14,ORF8 protein,121,Brazil,2021-12-28,2021,12,28
WDU17651,BA.1.14,nucleocapsid phosphoprotein,416,Brazil,2021-12-28,2021,12,28
WDU17652,BA.1.14,ORF10 protein,38,Brazil,2021-12-28,2021,12,28
WDU17725,BA.1.1,ORF1ab polyprotein,7091,Brazil,2021-12-30,2021,12,30
WDU17726,BA.1.1,ORF1a polyprotein,4400,Brazil,2021-12-30,2021,12,30
WDU17727,BA.1.1,surface glycoprotein,1270,Brazil,2021-12-30,2021,12,30
WDU17728,BA.1.1,ORF3a protein,275,Brazil,2021-12-30,2021,12,30
WDU17729,BA.1.1,envelope protein,75,Brazil,2021-12-30,2021,12,30
WDU17730,BA.1.1,membrane glycoprotein,222,Brazil,2021-12-30,2021,12,30
WDU17731,BA.1.1,ORF6 protein,61,Brazil,2021-12-30,2021,12,30
WDU17732,BA.1.1,ORF7a protein,121,Brazil,2021-12-30,2021,12,30
WDU17733,BA.1.1,ORF7b protein,43,Brazil,2021-12-30,2021,12,30
WDU17734,BA.1.1,ORF8 protein,121,Brazil,2021-12-30,2021,12,30
WDU17735,BA.1.1,nucleocapsid phosphoprotein,416,Brazil,2021-12-30,2021,12,30
WDU17736,BA.1.1,ORF10 protein,38,Brazil,2021-12-30,2021,12,30
WDU19589,BA.1.14.1,ORF1ab polyprotein,7092,Brazil,2021-12-31,2021,12,31
WDU19590,BA.1.14.1,ORF1a polyprotein,4401,Brazil,2021-12-31,2021,12,31
WDU19591,BA.1.14.1,surface glycoprotein,1270,Brazil,2021-12-31,2021,12,31
WDU19592,BA.1.14.1,ORF3a protein,275,Brazil,2021-12-31,2021,12,31
WDU19593,BA.1.14.1,envelope protein,75,Brazil,2021-12-31,2021,12,31
WDU19594,BA.1.14.1,membrane glycoprotein,222,Brazil,2021-12-31,2021,12,31
WDU19595,BA.1.14.1,ORF6 protein,61,Brazil,2021-12-31,2021,12,31
WDU19596,BA.1.14.1,ORF7a protein,121,Brazil,2021-12-31,2021,12,31
WDU19597,BA.1.14.1,ORF7b protein,43,Brazil,2021-12-31,2021,12,31
WDU19598,BA.1.14.1,ORF8 protein,121,Brazil,2021-12-31,2021,12,31
WDU19599,BA.1.14.1,nucleocapsid phosphoprotein,416,Brazil,2021-12-31,2021,12,31
WDU19600,BA.1.14.1,ORF10 protein,38,Brazil,2021-12-31,2021,12,31
WDU19613,BA.1.1.14,ORF1ab polyprotein,7092,Brazil,2021-12-31,2021,12,31
WDU19614,BA.1.1.14,ORF1a polyprotein,4401,Brazil,2021-12-31,2021,12,31
WDU19615,BA.1.1.14,surface glycoprotein,1270,Brazil,2021-12-31,2021,12,31
WDU19616,BA.1.1.14,ORF3a protein,275,Brazil,2021-12-31,2021,12,31
WDU19617,BA.1.1.14,envelope protein,75,Brazil,2021-12-31,2021,12,31
WDU19618,BA.1.1.14,membrane glycoprotein,222,Brazil,2021-12-31,2021,12,31
WDU19619,BA.1.1.14,ORF6 protein,61,Brazil,2021-12-31,2021,12,31
WDU19620,BA.1.1.14,ORF7a protein,121,Brazil,2021-12-31,2021,12,31
WDU19621,BA.1.1.14,ORF7b protein,43,Brazil,2021-12-31,2021,12,31
WDU19622,BA.1.1.14,ORF8 protein,121,Brazil,2021-12-31,2021,12,31
WDU19623,BA.1.1.14,nucleocapsid phosphoprotein,416,Brazil,2021-12-31,2021,12,31
WDU19624,BA.1.1.14,ORF10 protein,38,Brazil,2021-12-31,2021,12,31
WDU19721,BA.1.14,ORF1ab polyprotein,7092,Brazil,2022-01-02,2022,1,2
WDU19722,BA.1.14,ORF1a polyprotein,4401,Brazil,2022-01-02,2022,1,2
WDU19723,BA.1.14,surface glycoprotein,1270,Brazil,2022-01-02,2022,1,2
WDU19724,BA.1.14,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19725,BA.1.14,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19726,BA.1.14,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19727,BA.1.14,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19728,BA.1.14,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19729,BA.1.14,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19730,BA.1.14,ORF8 protein,121,Brazil,2022-01-02,2022,1,2
WDU19731,BA.1.14,nucleocapsid phosphoprotein,416,Brazil,2022-01-02,2022,1,2
WDU19732,BA.1.14,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19745,BA.1.14.1,ORF1ab polyprotein,7092,Brazil,2022-01-02,2022,1,2
WDU19746,BA.1.14.1,ORF1a polyprotein,4401,Brazil,2022-01-02,2022,1,2
WDU19747,BA.1.14.1,surface glycoprotein,1270,Brazil,2022-01-02,2022,1,2
WDU19748,BA.1.14.1,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19749,BA.1.14.1,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19750,BA.1.14.1,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19751,BA.1.14.1,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19752,BA.1.14.1,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19753,BA.1.14.1,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19754,BA.1.14.1,ORF8 protein,121,Brazil,2022-01-02,2022,1,2
WDU19755,BA.1.14.1,nucleocapsid phosphoprotein,416,Brazil,2022-01-02,2022,1,2
WDU19756,BA.1.14.1,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19769,BA.1.15,ORF1ab polyprotein,7092,Brazil,2022-01-02,2022,1,2
WDU19770,BA.1.15,ORF1a polyprotein,4401,Brazil,2022-01-02,2022,1,2
WDU19771,BA.1.15,surface glycoprotein,1270,Brazil,2022-01-02,2022,1,2
WDU19772,BA.1.15,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19773,BA.1.15,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19774,BA.1.15,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19775,BA.1.15,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19776,BA.1.15,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19777,BA.1.15,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19778,BA.1.15,ORF8 protein,121,Brazil,2022-01-02,2022,1,2
WDU19779,BA.1.15,nucleocapsid phosphoprotein,416,Brazil,2022-01-02,2022,1,2
WDU19780,BA.1.15,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19781,BA.1.1,ORF1ab polyprotein,7092,Brazil,2022-01-02,2022,1,2
WDU19782,BA.1.1,ORF1a polyprotein,4401,Brazil,2022-01-02,2022,1,2
WDU19783,BA.1.1,surface glycoprotein,1270,Brazil,2022-01-02,2022,1,2
WDU19784,BA.1.1,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19785,BA.1.1,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19786,BA.1.1,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19787,BA.1.1,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19788,BA.1.1,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19789,BA.1.1,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19790,BA.1.1,ORF8 protein,121,Brazil,2022-01-02,2022,1,2
WDU19791,BA.1.1,nucleocapsid phosphoprotein,416,Brazil,2022-01-02,2022,1,2
WDU19792,BA.1.1,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19817,AY.9.2,ORF1ab polyprotein,7096,Brazil,2022-01-02,2022,1,2
WDU19818,AY.9.2,ORF1a polyprotein,4405,Brazil,2022-01-02,2022,1,2
WDU19819,AY.9.2,surface glycoprotein,1271,Brazil,2022-01-02,2022,1,2
WDU19820,AY.9.2,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19821,AY.9.2,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19822,AY.9.2,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19823,AY.9.2,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19824,AY.9.2,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19825,AY.9.2,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19826,AY.9.2,ORF8 protein,119,Brazil,2022-01-02,2022,1,2
WDU19827,AY.9.2,nucleocapsid phosphoprotein,419,Brazil,2022-01-02,2022,1,2
WDU19828,AY.9.2,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19829,AY.99.2,ORF1ab polyprotein,7096,Brazil,2022-01-02,2022,1,2
WDU19830,AY.99.2,ORF1a polyprotein,4405,Brazil,2022-01-02,2022,1,2
WDU19831,AY.99.2,surface glycoprotein,1271,Brazil,2022-01-02,2022,1,2
WDU19832,AY.99.2,ORF3a protein,275,Brazil,2022-01-02,2022,1,2
WDU19833,AY.99.2,envelope protein,75,Brazil,2022-01-02,2022,1,2
WDU19834,AY.99.2,membrane glycoprotein,222,Brazil,2022-01-02,2022,1,2
WDU19835,AY.99.2,ORF6 protein,61,Brazil,2022-01-02,2022,1,2
WDU19836,AY.99.2,ORF7a protein,121,Brazil,2022-01-02,2022,1,2
WDU19837,AY.99.2,ORF7b protein,43,Brazil,2022-01-02,2022,1,2
WDU19838,AY.99.2,ORF8 protein,119,Brazil,2022-01-02,2022,1,2
WDU19839,AY.99.2,nucleocapsid phosphoprotein,419,Brazil,2022-01-02,2022,1,2
WDU19840,AY.99.2,ORF10 protein,38,Brazil,2022-01-02,2022,1,2
WDU19900,BA.1.9,ORF1ab polyprotein,7092,Brazil,2022-01-03,2022,1,3
WDU19901,BA.1.9,ORF1a polyprotein,4401,Brazil,2022-01-03,2022,1,3
WDU19902,BA.1.9,surface glycoprotein,1270,Brazil,2022-01-03,2022,1,3
WDU19903,BA.1.9,ORF3a protein,275,Brazil,2022-01-03,2022,1,3
WDU19904,BA.1.9,envelope protein,75,Brazil,2022-01-03,2022,1,3
WDU19905,BA.1.9,membrane glycoprotein,222,Brazil,2022-01-03,2022,1,3
WDU19906,BA.1.9,ORF6 protein,61,Brazil,2022-01-03,2022,1,3
WDU19907,BA.1.9,ORF7a protein,121,Brazil,2022-01-03,2022,1,3
WDU19908,BA.1.9,ORF7b protein,43,Brazil,2022-01-03,2022,1,3
WDU19909,BA.1.9,ORF8 protein,121,Brazil,2022-01-03,2022,1,3
WDU19910,BA.1.9,nucleocapsid phosphoprotein,416,Brazil,2022-01-03,2022,1,3
WDU19911,BA.1.9,ORF10 protein,38,Brazil,2022-01-03,2022,1,3
WDU19912,BA.1.1.15,ORF1ab polyprotein,7092,Brazil,2022-01-03,2022,1,3
WDU19913,BA.1.1.15,ORF1a polyprotein,4401,Brazil,2022-01-03,2022,1,3
WDU19914,BA.1.1.15,surface glycoprotein,1270,Brazil,2022-01-03,2022,1,3
WDU19915,BA.1.1.15,ORF3a protein,275,Brazil,2022-01-03,2022,1,3
WDU19916,BA.1.1.15,envelope protein,75,Brazil,2022-01-03,2022,1,3
WDU19917,BA.1.1.15,membrane glycoprotein,222,Brazil,2022-01-03,2022,1,3
WDU19918,BA.1.1.15,ORF6 protein,61,Brazil,2022-01-03,2022,1,3
WDU19919,BA.1.1.15,ORF7a protein,121,Brazil,2022-01-03,2022,1,3
WDU19920,BA.1.1.15,ORF7b protein,43,Brazil,2022-01-03,2022,1,3
WDU19921,BA.1.1.15,ORF8 protein,121,Brazil,2022-01-03,2022,1,3
WDU19922,BA.1.1.15,nucleocapsid phosphoprotein,416,Brazil,2022-01-03,2022,1,3
WDU19923,BA.1.1.15,ORF10 protein,38,Brazil,2022-01-03,2022,1,3
WDU20008,BA.1.14.2,ORF1ab polyprotein,7092,Brazil,2022-01-03,2022,1,3
WDU20009,BA.1.14.2,ORF1a polyprotein,4401,Brazil,2022-01-03,2022,1,3
WDU20010,BA.1.14.2,surface glycoprotein,1270,Brazil,2022-01-03,2022,1,3
WDU20011,BA.1.14.2,ORF3a protein,275,Brazil,2022-01-03,2022,1,3
WDU20012,BA.1.14.2,envelope protein,75,Brazil,2022-01-03,2022,1,3
WDU20013,BA.1.14.2,membrane glycoprotein,222,Brazil,2022-01-03,2022,1,3
WDU20014,BA.1.14.2,ORF6 protein,61,Brazil,2022-01-03,2022,1,3
WDU20015,BA.1.14.2,ORF7a protein,121,Brazil,2022-01-03,2022,1,3
WDU20016,BA.1.14.2,ORF7b protein,43,Brazil,2022-01-03,2022,1,3
WDU20017,BA.1.14.2,ORF8 protein,121,Brazil,2022-01-03,2022,1,3
WDU20018,BA.1.14.2,nucleocapsid phosphoprotein,416,Brazil,2022-01-03,2022,1,3
WDU20019,BA.1.14.2,ORF10 protein,38,Brazil,2022-01-03,2022,1,3
WDU20224,AY.43,ORF1ab polyprotein,7096,Brazil,2022-01-03,2022,1,3
WDU20225,AY.43,ORF1a polyprotein,4405,Brazil,2022-01-03,2022,1,3
WDU20226,AY.43,surface glycoprotein,1271,Brazil,2022-01-03,2022,1,3
WDU20227,AY.43,ORF3a protein,275,Brazil,2022-01-03,2022,1,3
WDU20228,AY.43,envelope protein,75,Brazil,2022-01-03,2022,1,3
WDU20229,AY.43,membrane glycoprotein,222,Brazil,2022-01-03,2022,1,3
WDU20230,AY.43,ORF6 protein,61,Brazil,2022-01-03,2022,1,3
WDU20231,AY.43,ORF7a protein,121,Brazil,2022-01-03,2022,1,3
WDU20232,AY.43,ORF7b protein,43,Brazil,2022-01-03,2022,1,3
WDU20233,AY.43,ORF8 protein,119,Brazil,2022-01-03,2022,1,3
WDU20234,AY.43,nucleocapsid phosphoprotein,419,Brazil,2022-01-03,2022,1,3
WDU20235,AY.43,ORF10 protein,38,Brazil,2022-01-03,2022,1,3
WDU20620,BA.1.17.2,ORF1ab polyprotein,7092,Brazil,2022-01-04,2022,1,4
WDU20621,BA.1.17.2,ORF1a polyprotein,4401,Brazil,2022-01-04,2022,1,4
WDU20622,BA.1.17.2,surface glycoprotein,1270,Brazil,2022-01-04,2022,1,4
WDU20623,BA.1.17.2,ORF3a protein,275,Brazil,2022-01-04,2022,1,4
WDU20624,BA.1.17.2,envelope protein,75,Brazil,2022-01-04,2022,1,4
WDU20625,BA.1.17.2,membrane glycoprotein,222,Brazil,2022-01-04,2022,1,4
WDU20626,BA.1.17.2,ORF6 protein,61,Brazil,2022-01-04,2022,1,4
WDU20627,BA.1.17.2,ORF7a protein,121,Brazil,2022-01-04,2022,1,4
WDU20628,BA.1.17.2,ORF7b protein,43,Brazil,2022-01-04,2022,1,4
