Accession,Pangolin,Protein,Length,Country,Collection_Date,Year,Month,Day
QPV51051,B.1.356,ORF8 protein,121,Tunisia,2020-11-23,2020,11,23
QPV51052,B.1.356,nucleocapsid phosphoprotein,419,Tunisia,2020-11-23,2020,11,23
QPV51053,B.1.356,ORF10 protein,38,Tunisia,2020-11-23,2020,11,23
QPV51054,B.1.9,ORF1ab polyprotein,7096,Tunisia,2020-11-23,2020,11,23
QPV51055,B.1.9,ORF1a polyprotein,4405,Tunisia,2020-11-23,2020,11,23
QPV51056,B.1.9,surface glycoprotein,1273,Tunisia,2020-11-23,2020,11,23
QPV51057,B.1.9,ORF3a protein,275,Tunisia,2020-11-23,2020,11,23
QPV51058,B.1.9,envelope protein,75,Tunisia,2020-11-23,2020,11,23
QPV51059,B.1.9,membrane glycoprotein,222,Tunisia,2020-11-23,2020,11,23
QPV51060,B.1.9,ORF6 protein,61,Tunisia,2020-11-23,2020,11,23
QPV51061,B.1.9,ORF7a protein,121,Tunisia,2020-11-23,2020,11,23
QPV51062,B.1.9,ORF7b protein,43,Tunisia,2020-11-23,2020,11,23
QPV51063,B.1.9,ORF8 protein,121,Tunisia,2020-11-23,2020,11,23
QPV51064,B.1.9,nucleocapsid phosphoprotein,419,Tunisia,2020-11-23,2020,11,23
QPV51065,B.1.9,ORF10 protein,38,Tunisia,2020-11-23,2020,11,23
QPX60397,B.1,ORF1ab polyprotein,7096,Tunisia,2020-03-02,2020,3,2
QPX60398,B.1,ORF1a polyprotein,4405,Tunisia,2020-03-02,2020,3,2
QPX60399,B.1,surface glycoprotein,1273,Tunisia,2020-03-02,2020,3,2
QPX60400,B.1,ORF3a protein,275,Tunisia,2020-03-02,2020,3,2
QPX60401,B.1,envelope protein,75,Tunisia,2020-03-02,2020,3,2
QPX60402,B.1,membrane glycoprotein,222,Tunisia,2020-03-02,2020,3,2
QPX60403,B.1,ORF6 protein,61,Tunisia,2020-03-02,2020,3,2
QPX60404,B.1,ORF7a protein,121,Tunisia,2020-03-02,2020,3,2
QPX60405,B.1,ORF7b protein,43,Tunisia,2020-03-02,2020,3,2
QPX60406,B.1,ORF8 protein,121,Tunisia,2020-03-02,2020,3,2
QPX60407,B.1,nucleocapsid phosphoprotein,419,Tunisia,2020-03-02,2020,3,2
QPX60408,B.1,ORF10 protein,38,Tunisia,2020-03-02,2020,3,2
QPX61692,B.1.1.189,ORF1ab polyprotein,7096,Tunisia,2020-04-11,2020,4,11
QPX61693,B.1.1.189,ORF1a polyprotein,4405,Tunisia,2020-04-11,2020,4,11
QPX61694,B.1.1.189,surface glycoprotein,1273,Tunisia,2020-04-11,2020,4,11
QPX61695,B.1.1.189,ORF3a protein,275,Tunisia,2020-04-11,2020,4,11
QPX61696,B.1.1.189,envelope protein,75,Tunisia,2020-04-11,2020,4,11
QPX61697,B.1.1.189,membrane glycoprotein,222,Tunisia,2020-04-11,2020,4,11
QPX61698,B.1.1.189,ORF6 protein,61,Tunisia,2020-04-11,2020,4,11
QPX61699,B.1.1.189,ORF7a protein,121,Tunisia,2020-04-11,2020,4,11
QPX61700,B.1.1.189,ORF7b protein,43,Tunisia,2020-04-11,2020,4,11
QPX61701,B.1.1.189,ORF8 protein,121,Tunisia,2020-04-11,2020,4,11
QPX61702,B.1.1.189,nucleocapsid phosphoprotein,419,Tunisia,2020-04-11,2020,4,11
QPX61703,B.1.1.189,ORF10 protein,38,Tunisia,2020-04-11,2020,4,11
QPQ49850,B.1,ORF1ab polyprotein,7096,Tunisia,2020-11-23,2020,11,23
QPQ49851,B.1,ORF1a polyprotein,4405,Tunisia,2020-11-23,2020,11,23
QPQ49852,B.1,surface glycoprotein,1273,Tunisia,2020-11-23,2020,11,23
QPQ49853,B.1,ORF3a protein,275,Tunisia,2020-11-23,2020,11,23
QPQ49854,B.1,envelope protein,75,Tunisia,2020-11-23,2020,11,23
QPQ49855,B.1,membrane glycoprotein,222,Tunisia,2020-11-23,2020,11,23
QPQ49856,B.1,ORF6 protein,61,Tunisia,2020-11-23,2020,11,23
QPQ49857,B.1,ORF7a protein,121,Tunisia,2020-11-23,2020,11,23
QPQ49858,B.1,ORF7b protein,43,Tunisia,2020-11-23,2020,11,23
QPQ49859,B.1,ORF8 protein,121,Tunisia,2020-11-23,2020,11,23
QPQ49860,B.1,nucleocapsid phosphoprotein,419,Tunisia,2020-11-23,2020,11,23
QPQ49861,B.1,ORF10 protein,38,Tunisia,2020-11-23,2020,11,23
QPQ49862,B.1.597,ORF1ab polyprotein,7096,Tunisia,2020-03-24,2020,3,24
QPQ49863,B.1.597,ORF1a polyprotein,4405,Tunisia,2020-03-24,2020,3,24
QPQ49864,B.1.597,surface glycoprotein,1273,Tunisia,2020-03-24,2020,3,24
QPQ49865,B.1.597,ORF3a protein,275,Tunisia,2020-03-24,2020,3,24
QPQ49866,B.1.597,envelope protein,75,Tunisia,2020-03-24,2020,3,24
QPQ49867,B.1.597,membrane glycoprotein,222,Tunisia,2020-03-24,2020,3,24
QPQ49868,B.1.597,ORF6 protein,61,Tunisia,2020-03-24,2020,3,24
QPQ49869,B.1.597,ORF7a protein,121,Tunisia,2020-03-24,2020,3,24
QPQ49870,B.1.597,ORF7b protein,43,Tunisia,2020-03-24,2020,3,24
QPQ49871,B.1.597,ORF8 protein,121,Tunisia,2020-03-24,2020,3,24
QPQ49872,B.1.597,nucleocapsid phosphoprotein,419,Tunisia,2020-03-24,2020,3,24
QPQ49873,B.1.597,ORF10 protein,38,Tunisia,2020-03-24,2020,3,24
QPJ20479,B.1.1,ORF1ab polyprotein,7096,Tunisia,2020-03-16,2020,3,16
QPJ20480,B.1.1,ORF1a polyprotein,4405,Tunisia,2020-03-16,2020,3,16
QPJ20481,B.1.1,surface glycoprotein,1273,Tunisia,2020-03-16,2020,3,16
QPJ20482,B.1.1,ORF3a protein,275,Tunisia,2020-03-16,2020,3,16
QPJ20483,B.1.1,envelope protein,75,Tunisia,2020-03-16,2020,3,16
QPJ20484,B.1.1,membrane glycoprotein,222,Tunisia,2020-03-16,2020,3,16
QPJ20485,B.1.1,ORF6 protein,61,Tunisia,2020-03-16,2020,3,16
QPJ20486,B.1.1,ORF7a protein,121,Tunisia,2020-03-16,2020,3,16
QPJ20487,B.1.1,ORF7b protein,43,Tunisia,2020-03-16,2020,3,16
QPJ20488,B.1.1,ORF8 protein,121,Tunisia,2020-03-16,2020,3,16
QPJ20489,B.1.1,nucleocapsid phosphoprotein,419,Tunisia,2020-03-16,2020,3,16
QPJ20490,B.1.1,ORF10 protein,38,Tunisia,2020-03-16,2020,3,16
QPI70311,B.1.160,ORF1ab polyprotein,7096,Tunisia,2020-10-26,2020,10,26
QPI70312,B.1.160,ORF1a polyprotein,4405,Tunisia,2020-10-26,2020,10,26
QPI70313,B.1.160,surface glycoprotein,1273,Tunisia,2020-10-26,2020,10,26
QPI70314,B.1.160,ORF3a protein,275,Tunisia,2020-10-26,2020,10,26
QPI70315,B.1.160,envelope protein,75,Tunisia,2020-10-26,2020,10,26
QPI70316,B.1.160,membrane glycoprotein,222,Tunisia,2020-10-26,2020,10,26
QPI70317,B.1.160,ORF6 protein,61,Tunisia,2020-10-26,2020,10,26
QPI70318,B.1.160,ORF7a protein,121,Tunisia,2020-10-26,2020,10,26
QPI70319,B.1.160,ORF7b protein,43,Tunisia,2020-10-26,2020,10,26
QPI70320,B.1.160,ORF8 protein,121,Tunisia,2020-10-26,2020,10,26
QPI70321,B.1.160,nucleocapsid phosphoprotein,419,Tunisia,2020-10-26,2020,10,26
QPI70322,B.1.160,ORF10 protein,38,Tunisia,2020-10-26,2020,10,26
QPF70827,B.1.160,,32,Tunisia,2020-10-31,2020,10,31
QPF70833,B.1.1,ORF1ab polyprotein,7096,Tunisia,2020-10-31,2020,10,31
QPF70834,B.1.1,ORF1a polyprotein,4405,Tunisia,2020-10-31,2020,10,31
QPF70835,B.1.1,surface glycoprotein,1273,Tunisia,2020-10-31,2020,10,31
QPF70836,B.1.1,,257,Tunisia,2020-10-31,2020,10,31
QPF70837,B.1.1,envelope protein,75,Tunisia,2020-10-31,2020,10,31
QPF70838,B.1.1,membrane glycoprotein,222,Tunisia,2020-10-31,2020,10,31
QPF70839,B.1.1,ORF6 protein,61,Tunisia,2020-10-31,2020,10,31
QPF70840,B.1.1,ORF7a protein,121,Tunisia,2020-10-31,2020,10,31
QPF70841,B.1.1,ORF7b protein,43,Tunisia,2020-10-31,2020,10,31
QPF70842,B.1.1,ORF8 protein,121,Tunisia,2020-10-31,2020,10,31
QPF70843,B.1.1,nucleocapsid phosphoprotein,419,Tunisia,2020-10-31,2020,10,31
QPF70844,B.1.1,ORF10 protein,38,Tunisia,2020-10-31,2020,10,31
QPF48053,B.1.428.2,,28,Tunisia,2020-10-31,2020,10,31
QNN90038,B.1.1,ORF1ab polyprotein,7096,Tunisia,2020-05-27,2020,5,27
QNN90039,B.1.1,ORF1a polyprotein,4405,Tunisia,2020-05-27,2020,5,27
QNN90040,B.1.1,surface glycoprotein,1273,Tunisia,2020-05-27,2020,5,27
QNN90041,B.1.1,ORF3a protein,275,Tunisia,2020-05-27,2020,5,27
QNN90042,B.1.1,envelope protein,75,Tunisia,2020-05-27,2020,5,27
QNN90043,B.1.1,membrane glycoprotein,222,Tunisia,2020-05-27,2020,5,27
QNN90044,B.1.1,ORF6 protein,61,Tunisia,2020-05-27,2020,5,27
QNN90045,B.1.1,ORF7a protein,121,Tunisia,2020-05-27,2020,5,27
QNN90046,B.1.1,ORF7b protein,43,Tunisia,2020-05-27,2020,5,27
QNN90047,B.1.1,ORF8 protein,121,Tunisia,2020-05-27,2020,5,27
QNN90048,B.1.1,nucleocapsid phosphoprotein,419,Tunisia,2020-05-27,2020,5,27
QNN90049,B.1.1,ORF10 protein,38,Tunisia,2020-05-27,2020,5,27
QNN90050,B.1,ORF1ab polyprotein,7096,Tunisia,2020-05-30,2020,5,30
QNN90051,B.1,ORF1a polyprotein,4405,Tunisia,2020-05-30,2020,5,30
QNN90052,B.1,surface glycoprotein,1273,Tunisia,2020-05-30,2020,5,30
QNN90053,B.1,ORF3a protein,275,Tunisia,2020-05-30,2020,5,30
QNN90054,B.1,envelope protein,75,Tunisia,2020-05-30,2020,5,30
QNN90055,B.1,membrane glycoprotein,222,Tunisia,2020-05-30,2020,5,30
QNN90056,B.1,ORF6 protein,61,Tunisia,2020-05-30,2020,5,30
QNN90057,B.1,ORF7a protein,121,Tunisia,2020-05-30,2020,5,30
QNN90058,B.1,ORF7b protein,43,Tunisia,2020-05-30,2020,5,30
QNN90059,B.1,ORF8 protein,121,Tunisia,2020-05-30,2020,5,30
QNN90060,B.1,nucleocapsid phosphoprotein,419,Tunisia,2020-05-30,2020,5,30
QNN90061,B.1,ORF10 protein,38,Tunisia,2020-05-30,2020,5,30
QNN90074,A,ORF1ab polyprotein,7096,Tunisia,2020-07-07,2020,7,7
QNN90075,A,ORF1a polyprotein,4405,Tunisia,2020-07-07,2020,7,7
QNN90076,A,surface glycoprotein,1273,Tunisia,2020-07-07,2020,7,7
QNN90077,A,ORF3a protein,275,Tunisia,2020-07-07,2020,7,7
QNN90078,A,envelope protein,75,Tunisia,2020-07-07,2020,7,7
QNN90079,A,membrane glycoprotein,222,Tunisia,2020-07-07,2020,7,7
QNN90080,A,ORF6 protein,61,Tunisia,2020-07-07,2020,7,7
QNN90081,A,ORF7a protein,120,Tunisia,2020-07-07,2020,7,7
QNN90082,A,ORF7b protein,43,Tunisia,2020-07-07,2020,7,7
QNN90083,A,ORF8 protein,121,Tunisia,2020-07-07,2020,7,7
QNN90084,A,nucleocapsid phosphoprotein,419,Tunisia,2020-07-07,2020,7,7
QNN90085,A,ORF10 protein,38,Tunisia,2020-07-07,2020,7,7
QNN90086,B.1.1,ORF1ab polyprotein,7096,Tunisia,2020-07-07,2020,7,7
QNN90087,B.1.1,ORF1a polyprotein,4405,Tunisia,2020-07-07,2020,7,7
QNN90088,B.1.1,surface glycoprotein,1273,Tunisia,2020-07-07,2020,7,7
QNN90089,B.1.1,ORF3a protein,275,Tunisia,2020-07-07,2020,7,7
QNN90090,B.1.1,envelope protein,75,Tunisia,2020-07-07,2020,7,7
QNN90091,B.1.1,membrane glycoprotein,222,Tunisia,2020-07-07,2020,7,7
QNN90092,B.1.1,ORF6 protein,61,Tunisia,2020-07-07,2020,7,7
QNN90093,B.1.1,ORF7a protein,121,Tunisia,2020-07-07,2020,7,7
QNN90094,B.1.1,ORF7b protein,43,Tunisia,2020-07-07,2020,7,7
QNN90095,B.1.1,ORF8 protein,121,Tunisia,2020-07-07,2020,7,7
QNN90096,B.1.1,nucleocapsid phosphoprotein,419,Tunisia,2020-07-07,2020,7,7
QNN90097,B.1.1,ORF10 protein,38,Tunisia,2020-07-07,2020,7,7
QNN90098,B.1.36,ORF1ab polyprotein,7096,Tunisia,2020-07-07,2020,7,7
QNN90099,B.1.36,ORF1a polyprotein,4405,Tunisia,2020-07-07,2020,7,7
QNN90100,B.1.36,surface glycoprotein,1273,Tunisia,2020-07-07,2020,7,7
QNN90101,B.1.36,ORF3a protein,275,Tunisia,2020-07-07,2020,7,7
QNN90102,B.1.36,envelope protein,75,Tunisia,2020-07-07,2020,7,7
QNN90103,B.1.36,membrane glycoprotein,222,Tunisia,2020-07-07,2020,7,7
QNN90104,B.1.36,ORF6 protein,61,Tunisia,2020-07-07,2020,7,7
QNN90105,B.1.36,ORF7a protein,121,Tunisia,2020-07-07,2020,7,7
QNN90106,B.1.36,ORF7b protein,43,Tunisia,2020-07-07,2020,7,7
QNN90107,B.1.36,ORF8 protein,121,Tunisia,2020-07-07,2020,7,7
QNN90108,B.1.36,nucleocapsid phosphoprotein,419,Tunisia,2020-07-07,2020,7,7
QNN90109,B.1.36,ORF10 protein,38,Tunisia,2020-07-07,2020,7,7
QNN90110,B.1.597,ORF1ab polyprotein,7096,Tunisia,2020-07-09,2020,7,9
QNN90111,B.1.597,ORF1a polyprotein,4405,Tunisia,2020-07-09,2020,7,9
QNN90112,B.1.597,surface glycoprotein,1273,Tunisia,2020-07-09,2020,7,9
QNN90113,B.1.597,ORF3a protein,275,Tunisia,2020-07-09,2020,7,9
QNN90114,B.1.597,envelope protein,75,Tunisia,2020-07-09,2020,7,9
QNN90115,B.1.597,membrane glycoprotein,222,Tunisia,2020-07-09,2020,7,9
QNN90116,B.1.597,ORF6 protein,61,Tunisia,2020-07-09,2020,7,9
QNN90117,B.1.597,ORF7a protein,121,Tunisia,2020-07-09,2020,7,9
QNN90118,B.1.597,ORF7b protein,43,Tunisia,2020-07-09,2020,7,9
QNN90119,B.1.597,ORF8 protein,121,Tunisia,2020-07-09,2020,7,9
QNN90120,B.1.597,nucleocapsid phosphoprotein,419,Tunisia,2020-07-09,2020,7,9
QNN90121,B.1.597,ORF10 protein,38,Tunisia,2020-07-09,2020,7,9
QJX45319,A,ORF1ab polyprotein,7096,Tunisia,2020-03-18,2020,3,18
QJX45320,A,ORF1a polyprotein,4405,Tunisia,2020-03-18,2020,3,18
QJX45321,A,surface glycoprotein,1273,Tunisia,2020-03-18,2020,3,18
QJX45322,A,ORF3a protein,275,Tunisia,2020-03-18,2020,3,18
QJX45323,A,envelope protein,75,Tunisia,2020-03-18,2020,3,18
QJX45324,A,membrane glycoprotein,222,Tunisia,2020-03-18,2020,3,18
QJX45325,A,ORF6 protein,61,Tunisia,2020-03-18,2020,3,18
QJX45326,A,ORF7a protein,121,Tunisia,2020-03-18,2020,3,18
QJX45327,A,ORF7b protein,43,Tunisia,2020-03-18,2020,3,18
QJX45328,A,ORF8 protein,121,Tunisia,2020-03-18,2020,3,18
QJX45329,A,nucleocapsid phosphoprotein,419,Tunisia,2020-03-18,2020,3,18
QJX45330,A,ORF10 protein,38,Tunisia,2020-03-18,2020,3,18
QJX45342,B.1.9,ORF1ab polyprotein,7096,Tunisia,2020-03-30,2020,3,30
QJX45343,B.1.9,ORF1a polyprotein,4405,Tunisia,2020-03-30,2020,3,30
QJX45344,B.1.9,surface glycoprotein,1273,Tunisia,2020-03-30,2020,3,30
QJX45345,B.1.9,ORF3a protein,275,Tunisia,2020-03-30,2020,3,30
QJX45346,B.1.9,envelope protein,75,Tunisia,2020-03-30,2020,3,30
QJX45347,B.1.9,membrane glycoprotein,222,Tunisia,2020-03-30,2020,3,30
QJX45348,B.1.9,ORF6 protein,61,Tunisia,2020-03-30,2020,3,30
QJX45349,B.1.9,ORF7a protein,121,Tunisia,2020-03-30,2020,3,30
QJX45350,B.1.9,ORF7b protein,43,Tunisia,2020-03-30,2020,3,30
QJX45351,B.1.9,ORF8 protein,121,Tunisia,2020-03-30,2020,3,30
QJX45352,B.1.9,nucleocapsid phosphoprotein,419,Tunisia,2020-03-30,2020,3,30
QJX45353,B.1.9,ORF10 protein,38,Tunisia,2020-03-30,2020,3,30
QJX45354,B.1,ORF1ab polyprotein,7096,Tunisia,2020-04-01,2020,4,1
QJX45355,B.1,ORF1a polyprotein,4405,Tunisia,2020-04-01,2020,4,1
QJX45356,B.1,surface glycoprotein,1273,Tunisia,2020-04-01,2020,4,1
QJX45357,B.1,ORF3a protein,275,Tunisia,2020-04-01,2020,4,1
QJX45358,B.1,envelope protein,75,Tunisia,2020-04-01,2020,4,1
QJX45359,B.1,membrane glycoprotein,222,Tunisia,2020-04-01,2020,4,1
QJX45360,B.1,ORF6 protein,61,Tunisia,2020-04-01,2020,4,1
QJX45361,B.1,ORF7a protein,121,Tunisia,2020-04-01,2020,4,1
QJX45362,B.1,ORF7b protein,43,Tunisia,2020-04-01,2020,4,1
QJX45363,B.1,ORF8 protein,121,Tunisia,2020-04-01,2020,4,1
QJX45364,B.1,nucleocapsid phosphoprotein,419,Tunisia,2020-04-01,2020,4,1
QJX45365,B.1,ORF10 protein,38,Tunisia,2020-04-01,2020,4,1
UYQ90678,BA.5.1,ORF1ab polyprotein,7093,Denmark,2022-07-11,2022,7,11
UYQ90679,BA.5.1,ORF1a polyprotein,4402,Denmark,2022-07-11,2022,7,11
UYQ90680,BA.5.1,surface glycoprotein,1268,Denmark,2022-07-11,2022,7,11
UYQ90681,BA.5.1,ORF3a protein,275,Denmark,2022-07-11,2022,7,11
UYQ90682,BA.5.1,envelope protein,75,Denmark,2022-07-11,2022,7,11
UYQ90683,BA.5.1,membrane glycoprotein,222,Denmark,2022-07-11,2022,7,11
UYQ90684,BA.5.1,ORF6 protein,61,Denmark,2022-07-11,2022,7,11
UYQ90685,BA.5.1,ORF7a protein,121,Denmark,2022-07-11,2022,7,11
UYQ90686,BA.5.1,ORF7b protein,43,Denmark,2022-07-11,2022,7,11
UYQ90687,BA.5.1,ORF8 protein,121,Denmark,2022-07-11,2022,7,11
UYQ90688,BA.5.1,nucleocapsid phosphoprotein,416,Denmark,2022-07-11,2022,7,11
UYQ90689,BA.5.1,ORF10 protein,38,Denmark,2022-07-11,2022,7,11
UYQ90690,BA.2.23,ORF1ab polyprotein,7093,Denmark,2022-04-24,2022,4,24
UYQ90691,BA.2.23,ORF1a polyprotein,4402,Denmark,2022-04-24,2022,4,24
UYQ90692,BA.2.23,surface glycoprotein,1270,Denmark,2022-04-24,2022,4,24
UYQ90693,BA.2.23,ORF3a protein,275,Denmark,2022-04-24,2022,4,24
UYQ90694,BA.2.23,envelope protein,75,Denmark,2022-04-24,2022,4,24
UYQ90695,BA.2.23,membrane glycoprotein,222,Denmark,2022-04-24,2022,4,24
UYQ90696,BA.2.23,ORF6 protein,61,Denmark,2022-04-24,2022,4,24
UYQ90697,BA.2.23,ORF7a protein,121,Denmark,2022-04-24,2022,4,24
UYQ90698,BA.2.23,ORF7b protein,43,Denmark,2022-04-24,2022,4,24
UYQ90699,BA.2.23,ORF8 protein,121,Denmark,2022-04-24,2022,4,24
UYQ90700,BA.2.23,nucleocapsid phosphoprotein,416,Denmark,2022-04-24,2022,4,24
UYQ90701,BA.2.23,ORF10 protein,38,Denmark,2022-04-24,2022,4,24
UVF08839,BA.1,ORF1ab polyprotein,7092,Denmark,2021-12-15,2021,12,15
UVF08840,BA.1,ORF1a polyprotein,4401,Denmark,2021-12-15,2021,12,15
UVF08841,BA.1,surface glycoprotein,1270,Denmark,2021-12-15,2021,12,15
UVF08842,BA.1,ORF3a protein,275,Denmark,2021-12-15,2021,12,15
UVF08843,BA.1,envelope protein,75,Denmark,2021-12-15,2021,12,15
UVF08844,BA.1,membrane glycoprotein,222,Denmark,2021-12-15,2021,12,15
UVF08845,BA.1,ORF6 protein,61,Denmark,2021-12-15,2021,12,15
UVF08846,BA.1,ORF7a protein,121,Denmark,2021-12-15,2021,12,15
UVF08847,BA.1,ORF7b protein,43,Denmark,2021-12-15,2021,12,15
UVF08848,BA.1,ORF8 protein,121,Denmark,2021-12-15,2021,12,15
UVF08849,BA.1,nucleocapsid phosphoprotein,416,Denmark,2021-12-15,2021,12,15
UVF08850,BA.1,ORF10 protein,38,Denmark,2021-12-15,2021,12,15
UVF08851,AY.42,ORF1ab polyprotein,7096,Denmark,2021-07-21,2021,7,21
UVF08852,AY.42,ORF1a polyprotein,4405,Denmark,2021-07-21,2021,7,21
UVF08853,AY.42,surface glycoprotein,1266,Denmark,2021-07-21,2021,7,21
UVF08854,AY.42,ORF3a protein,275,Denmark,2021-07-21,2021,7,21
UVF08855,AY.42,envelope protein,75,Denmark,2021-07-21,2021,7,21
UVF08856,AY.42,membrane glycoprotein,222,Denmark,2021-07-21,2021,7,21
UVF08857,AY.42,ORF6 protein,61,Denmark,2021-07-21,2021,7,21
UVF08858,AY.42,ORF7a protein,121,Denmark,2021-07-21,2021,7,21
UVF08859,AY.42,ORF7b protein,43,Denmark,2021-07-21,2021,7,21
UVF08860,AY.42,ORF8 protein,119,Denmark,2021-07-21,2021,7,21
UVF08861,AY.42,nucleocapsid phosphoprotein,419,Denmark,2021-07-21,2021,7,21
UVF08862,AY.42,ORF10 protein,38,Denmark,2021-07-21,2021,7,21
USL48850,B,ORF1ab polyprotein,7096,Denmark,2020-04,2020,4,1
USL48851,B,ORF1a polyprotein,4405,Denmark,2020-04,2020,4,1
USL48852,B,surface glycoprotein,1273,Denmark,2020-04,2020,4,1
USL48853,B,ORF3a protein,275,Denmark,2020-04,2020,4,1
USL48854,B,envelope protein,75,Denmark,2020-04,2020,4,1
USL48855,B,membrane glycoprotein,222,Denmark,2020-04,2020,4,1
USL48856,B,ORF6 protein,61,Denmark,2020-04,2020,4,1
USL48857,B,ORF7a protein,121,Denmark,2020-04,2020,4,1
USL48858,B,ORF7b protein,43,Denmark,2020-04,2020,4,1
USL48859,B,ORF8 protein,121,Denmark,2020-04,2020,4,1
USL48860,B,nucleocapsid phosphoprotein,419,Denmark,2020-04,2020,4,1
USL48861,B,ORF10 protein,38,Denmark,2020-04,2020,4,1
USE58758,B.1,ORF1ab polyprotein,7096,Denmark,2020-03-09,2020,3,9
USE58759,B.1,ORF1a polyprotein,4405,Denmark,2020-03-09,2020,3,9
USE58760,B.1,surface glycoprotein,1273,Denmark,2020-03-09,2020,3,9
USE58761,B.1,ORF3a protein,275,Denmark,2020-03-09,2020,3,9
USE58762,B.1,envelope protein,75,Denmark,2020-03-09,2020,3,9
USE58763,B.1,membrane glycoprotein,222,Denmark,2020-03-09,2020,3,9
USE58764,B.1,ORF6 protein,61,Denmark,2020-03-09,2020,3,9
USE58765,B.1,ORF7a protein,121,Denmark,2020-03-09,2020,3,9
USE58766,B.1,ORF7b protein,43,Denmark,2020-03-09,2020,3,9
USE58767,B.1,ORF8 protein,121,Denmark,2020-03-09,2020,3,9
USE58768,B.1,nucleocapsid phosphoprotein,419,Denmark,2020-03-09,2020,3,9
USE58769,B.1,ORF10 protein,38,Denmark,2020-03-09,2020,3,9
USE58893,P.1.17,ORF1ab polyprotein,7093,Denmark,2021-05-27,2021,5,27
USE58894,P.1.17,ORF1a polyprotein,4402,Denmark,2021-05-27,2021,5,27
USE58895,P.1.17,surface glycoprotein,1273,Denmark,2021-05-27,2021,5,27
USE58896,P.1.17,ORF3a protein,275,Denmark,2021-05-27,2021,5,27
USE58897,P.1.17,envelope protein,75,Denmark,2021-05-27,2021,5,27
USE58898,P.1.17,membrane glycoprotein,222,Denmark,2021-05-27,2021,5,27
USE58899,P.1.17,ORF6 protein,61,Denmark,2021-05-27,2021,5,27
USE58900,P.1.17,ORF7a protein,121,Denmark,2021-05-27,2021,5,27
USE58901,P.1.17,ORF7b protein,43,Denmark,2021-05-27,2021,5,27
USE58902,P.1.17,ORF8 protein,121,Denmark,2021-05-27,2021,5,27
USE58903,P.1.17,nucleocapsid phosphoprotein,419,Denmark,2021-05-27,2021,5,27
USE58904,P.1.17,ORF10 protein,38,Denmark,2021-05-27,2021,5,27
UKQ14489,BA.2,ORF1ab polyprotein,7093,Denmark,2021-12-31,2021,12,31
UKQ14490,BA.2,ORF1a polyprotein,4402,Denmark,2021-12-31,2021,12,31
UKQ14491,BA.2,surface glycoprotein,1270,Denmark,2021-12-31,2021,12,31
UKQ14492,BA.2,ORF3a protein,275,Denmark,2021-12-31,2021,12,31
UKQ14493,BA.2,envelope protein,75,Denmark,2021-12-31,2021,12,31
UKQ14494,BA.2,membrane glycoprotein,222,Denmark,2021-12-31,2021,12,31
UKQ14495,BA.2,ORF6 protein,61,Denmark,2021-12-31,2021,12,31
UKQ14496,BA.2,ORF7a protein,121,Denmark,2021-12-31,2021,12,31
UKQ14497,BA.2,ORF7b protein,43,Denmark,2021-12-31,2021,12,31
UKQ14498,BA.2,ORF8 protein,121,Denmark,2021-12-31,2021,12,31
UKQ14499,BA.2,nucleocapsid phosphoprotein,416,Denmark,2021-12-31,2021,12,31
UKQ14500,BA.2,ORF10 protein,38,Denmark,2021-12-31,2021,12,31
UJW42516,B.1.617.2,ORF1ab polyprotein,7096,Denmark,2021-05-04,2021,5,4
UJW42517,B.1.617.2,ORF1a polyprotein,4405,Denmark,2021-05-04,2021,5,4
UJW42518,B.1.617.2,surface glycoprotein,1271,Denmark,2021-05-04,2021,5,4
UJW42519,B.1.617.2,ORF3a protein,275,Denmark,2021-05-04,2021,5,4
UJW42520,B.1.617.2,envelope protein,75,Denmark,2021-05-04,2021,5,4
UJW42521,B.1.617.2,membrane glycoprotein,222,Denmark,2021-05-04,2021,5,4
UJW42522,B.1.617.2,ORF6 protein,61,Denmark,2021-05-04,2021,5,4
UJW42523,B.1.617.2,ORF7a protein,121,Denmark,2021-05-04,2021,5,4
UJW42524,B.1.617.2,ORF7b protein,43,Denmark,2021-05-04,2021,5,4
UJW42525,B.1.617.2,ORF8 protein,119,Denmark,2021-05-04,2021,5,4
UJW42526,B.1.617.2,nucleocapsid phosphoprotein,419,Denmark,2021-05-04,2021,5,4
UJW42527,B.1.617.2,ORF10 protein,38,Denmark,2021-05-04,2021,5,4
UJW68560,B.1.617.2,ORF1ab polyprotein,7096,Denmark,2021-04-02,2021,4,2
UJW68561,B.1.617.2,ORF1a polyprotein,4405,Denmark,2021-04-02,2021,4,2
UJW68562,B.1.617.2,surface glycoprotein,1271,Denmark,2021-04-02,2021,4,2
UJW68563,B.1.617.2,ORF3a protein,275,Denmark,2021-04-02,2021,4,2
UJW68564,B.1.617.2,envelope protein,75,Denmark,2021-04-02,2021,4,2
UJW68565,B.1.617.2,membrane glycoprotein,222,Denmark,2021-04-02,2021,4,2
UJW68566,B.1.617.2,ORF6 protein,61,Denmark,2021-04-02,2021,4,2
UJW68567,B.1.617.2,ORF7a protein,121,Denmark,2021-04-02,2021,4,2
UJW68568,B.1.617.2,ORF7b protein,43,Denmark,2021-04-02,2021,4,2
UJW68569,B.1.617.2,ORF8 protein,119,Denmark,2021-04-02,2021,4,2
UJW68570,B.1.617.2,nucleocapsid phosphoprotein,419,Denmark,2021-04-02,2021,4,2
